|character|text|type|character_clean|gender
295|STERLING|"What I'm about to tell you cannot leave
this room.  The men who were killed
yesterday were not American translators.
They were undercover U.S. customs agents
trying to break a Triad smuggling ring.
We don't know what they're transporting
out of Hong Kong, but whatever it is, it
got the agents killed."|speech|STERLING|F
296|LEE|How can we help?|speech|LEE|M
297|STERLING|Stay the hell out of our way.|speech|STERLING|F
298|LEE|I can get to Ricky Tan.|speech|LEE|M
299|STERLING|"We know all about Tan.  That's why we're
leaving him out there as bait.  We think
this is a lot bigger than just Ricky Tan
and his Fu-Cang-Long Triads."|speech|STERLING|F
300||INT. LEE'S OFFICE - CONTINUOUS|location||
301||"Carter is on the phone, his feet on Lee's desk.  As he talks
he opens a drawer, pulls out a wad of cash and pockets it."|stage direction||
302|CARTER|"Captain, you're gonna have to speak up.
I'm on a car phone!"|speech|CARTER|M
303||INT. CAPTAIN DIEL'S OFFICE - LAPD HEADQUARTERS - DAY|location||
304||CAPTAIN DIEL sits behind his desk talking on the phone.|stage direction||
305|CAPTAIN DIEL|"Is it true, Carter?  Are you in Hong
Kong right now?"|speech|CAPTAIN DIEL|?
306|CARTER|"Hong Kong?  I'm not in Hong Kong.  I'm
in Hollywood -- right at Sunset and
Vine, two minutes from the station.  How
about I pick you up right now and take
you to dinner?"|speech|CARTER|M
307|CAPTAIN DIEL|It's nine-thirty in the morning.|speech|CAPTAIN DIEL|?
308|CARTER|"Did I say dinner?  I meant diner.
Biscuits and gravy, you love that shit."|speech|CARTER|M
309|CAPTAIN DIEL|"Do you know what happened yesterday,
Carter?  I was officially nominated for
the Commissioner's post for the LAPD.
There was a dinner last night, two
hundred LAPD officers were there."|speech|CAPTAIN DIEL|?
310|CARTER|"Two hundred cops?  Was Mario Sanchez
there?  He owes me money."|speech|CARTER|M
311|CAPTAIN DIEL|"I've waited my whole life for this job,
but I don't have a shot in hell of
getting it.  Do you know why?"|speech|CAPTAIN DIEL|?
312|CARTER|"Is it because of the hookers, sir?  You
tell them there's no crime in being
lonely."|speech|CARTER|M
313|CAPTAIN DIEL|"No, Carter.  The reason I'm screwed is
because the entire department is about
to find out the stolen credit cards we
impounded were used to buy two first
class upgrades to Hong Kong.  And what
the hell is Heaven on Earth?"|speech|CAPTAIN DIEL|?
314|CARTER|"Sir, I'm working on a big case over here
-- and by the time I get back they're
gonna make you Governor.  Captain, you
there?  Hello?  Shit!"|speech|CARTER|M
315||"As Carter walks out the DOOR, he brushes past HU LI, who is
standing in the hallway disguised as a FED EX DELIVERY
PERSON.  Carter checks her out as he exits."|stage direction||
316||EXT. STREET - DAY|location||
317||"CARTER starts walking down the street, making his way past an
outdoor BUTCHER MARKET, getting strange looks from locals and
tourists alike.  He motions to an OLD WOMAN who is selling
LIVE DUCKS, PIGEONS AND CHICKENS"|stage direction||
318|CARTER|"How you doing?  Can you direct me to the
Heaven on Earth massage parlor?"|speech|CARTER|M
319||"The OLD WOMAN stares at Carter, starts motioning to her CAGES
filled with birds."|stage direction||
320|CARTER (CONT'D)|"No, I don't eat live birds.  I like my
birds dead and deep fried.  You ever
been to Popeyes?"|speech|CARTER|M
321||The Woman takes out a bird, holds up a HATCHET.|stage direction||
322|CARTER (CONT'D)|"No, don't do that, I had a big lunch.
I'm warning you, I'm a police officer --
just put the blade down and let the bird
go."|speech|CARTER|M
323||INT. HONG KONG POLICE STATION - BULLPEN/LEE'S OFFICE - DAY|location||
324||"Lee walks out of the Captain's office, heads for his own
office - but never gets there.
AN EXPLOSION rips through the second floor of the station.
Lee diving for safety as glass and debris shoot over his
head.  Sheer pandemonium as Lee quickly looks up at his
destroyed office, tries to get to his feet.
STUNNED POLICE OFFICERS and DETECTIVES are crowded around
Lee's office, looking at the rubble.  Lee pushes through the
crowd -- it's all smoke and fire.  Now way anyone held back
by the heat."|stage direction||
325|LEE|Carter!  CARTER!|speech|LEE|M
326||EXT. HONG KONG STREET - DAY|location||
327||"Carter walks down the street holding a CAGE WITH A LIVE RED
BIRD inside.  He stops a MAN who is sweeping in front of his
store."|stage direction||
328|CARTER|"How you doing?  I'm looking for Heaven
on Earth."|speech|CARTER|M
329||"The man stares at Carter, watches as he pulls out his:
ENGLISH/CHINESE DICTIONARY"|stage direction||
330|CARTER (CONT'D)|"Shan-shui cao guo-jiu, pao gai niu tao
zi."|speech|CARTER|M
331|MAN|"You wish to spank my sister with a ping
pong paddle?"|speech|MAN|M
332|CARTER|No man, I was just asking...|speech|CARTER|M
333|MAN|Wait here.  I'll go see if she's awake.|speech|MAN|M
334||"As the man walks into his store, Carter runs off.
Pause.
Carter strolls back INTO FRAME, peering into the store to see
if it's worth staying..."|stage direction||
335||INT. HONG KONG POLICE STATION - BULL PEN - DAY|location||
336||"Lee sits by himself in shock.  Superindendent Chin
approaches."|stage direction||
337|LEE|All he wanted was some mu-shu.|speech|LEE|M
338|SUPERINDENDENT CHIN|Are you okay, Lee?|speech|SUPERINDENDENT CHIN|M
339||Beat.|stage direction||
340|LEE|I'm sorry, I have to go.|speech|LEE|M
341||EXT. HEAVEN ON EARTH MASSAGE PARLOR - AFTERNOON|location||
342||"Carter finally makes his way to the massage parlor, moving
for the FRONT DOOR when he sees RICKY TAN EXIT.  Carter ducks
to the side and watches as Ricky climbs into the back of a
waiting Daimler.
The Daimler drives off.  Carter rushes to the middle of the
street with a determined look on his face."|stage direction||
343|CARTER|I'm gonna solve this case myself.  Taxi!|speech|CARTER|M
344||Carter flags down a CAB, jumps in the back seat.|stage direction||
345||INT. TAXI - EVENING|location||
346||The CAB DRIVER turns to Carter, who motions to the limo.|stage direction||
347||(loud)|location||
348|CARTER|Follow that limo.|speech|CARTER|M
349||The Cab Driver continues to stare at Carter.|stage direction||
350|CARTER (CONT'D)|"You understand what I'm saying?  Follow
that car!  Where it goes, you go!  This
is a chase -- we are chasing that limo!"|speech|CARTER|M
351||(beat)|location||
352|CARTER (CONT'D)|"We are still parked -- we're not moving!
This is the opposite of chasing -- drive
the car or I will kill you!"|speech|CARTER|M
353||"The driver slowly turns, holding out his hand.  Carter fishes
in his pocket hands the cab driver a wad of cash."|stage direction||
354|CAB DRIVER|Now you speak my language.|speech|CAB DRIVER|?
355||INT. LEE'S CAR - DAY|location||
356||"Lee drives, misty-eyed.  RAP MUSIC playing over the stereo.
Lee turns it up, slowly moving his head to the music, in
tribute to Carter.
His CELL PHONE rings, he turns down the music.
INTERCUT --"|stage direction||
357||INT. CHIN'S OFFICE - CONTINUOUS|location||
358|SUPERINDENDENT CHIN|"Lee, we just got a call from the harbor
patrol.  Ricky Tan is throwing a little
party on his boat tonight.  Victoria
harbor.  If you don't want to..."|speech|SUPERINDENDENT CHIN|M
359|LEE|Did you tell Sterling?|speech|LEE|M
360|SUPERINDENDENT CHIN|"Let him find out on his own.  I want the
Hong Kong police handling this."|speech|SUPERINDENDENT CHIN|M
361|LEE|Thank you.|speech|LEE|M
362||"Lee hangs up.  A look of intensity.  He CRANKS the RAP MUSIC
up, a man on a mission."|stage direction||
363||EXT. YACHT - HARBOR - NIGHT|location||
364||"A 190-FOOT YACHT is anchored in Victoria Harbor.  Ricky Tan
walks along the top deck with HU LI, disappearing into a
crowd of people who are partying on the ship.
Carter steps out of the cab."|stage direction||
365|CARTER|"Stay here.  I'll be right back.  You
understand?"|speech|CARTER|M
366|CAB DRIVER|Yes.  I understand.|speech|CAB DRIVER|?
367||"Carter steps out of the cab, which immediately drives off,
leaving him alone on the docks.
Carter looks around the dock -- a pull up valet station
parking fancy cars, RICH PEOPLE getting on the boat as their
names are checked off a list by two DOORMEN."|stage direction||
368||INT. YACHT - NIGHT|location||
369||"A huge PARTY, a live band plays for a crowd of business men,
politicians and beautiful women - a who's who of Hong Kong.
CARTER walks up to the front of the boat -- TWO DOORMEN
HOLDING clipboards immediately stop him."|stage direction||
370|DOORMAN #1|Invitation, please.|speech|DOORMAN #1|?
371|CARTER|I'm with the band.  I'm the lead singer.|speech|CARTER|M
372|DOORMAN #1|The band has been playing over an hour.|speech|DOORMAN #1|?
373|CARTER|"I got held up at a wedding in Tai Koo.
Ricky here yet, I need to get his
requests."|speech|CARTER|M
374||As Carter walks past the doorman --|stage direction||
375|DOORMAN #1|Wait.|speech|DOORMAN #1|?
376|CARTER|"Last party all he wanted was Sting --
not one person danced.  Tonight I'm
doing Superfreak, I don't care what he
says.  Where is he?"|speech|CARTER|M
377|DOORMAN #1|"Mr. Tan is not to be disturbed by the
help."|speech|DOORMAN #1|?
378||Carter turns back to the doorman, grabs him by the collar.|stage direction||
379|CARTER|"Help?  I'm not the help, man -- I'm the
star.  That's my band up there -- I
control the mood, the groove, the
atmosphere."|speech|CARTER|M
380||Carter cuts a smoking DANCE MOVE.|stage direction||
381|CARTER (CONT'D)|Can you do that?|speech|CARTER|M
382||"(man shakes head ""no"")"|location||
383|CARTER (CONT'D)|"That's why you're down here and I'm up
there.  Now this is my party -- don't
forget it!"|speech|CARTER|M
384||Carter walks onto the ship, starts singing to himself.|stage direction||
385||EXT. YACHT - HARBOR - CONTINUOUS|location||
386||"The SHIP'S HORN SOUNDS, the yacht starts to head out to sea.
Lee steps out of his car, sees the yacht is pulling out of
the slip.  He runs along the side of the boat, has no choice
but to jump from the end of the pier, landing hard on the
side of the ship, somehow holding onto a PORTHOLE WINDOW.  He
clings to the yacht, then throws himself toward a hanging
LIFEBOAT, climbs up the side and jumps toward the TOP RAIL --"|stage direction||
387||EXT. YACHT - CONTINUOUS|location||
388||"As Carter walks through the ship, he grabs a handful of food
from a waiter, his eyes searching the crowd, rounds a corner
- almost stepping right into HU LI, who's approaching STEVEN
REIGN.  Steven Reign is in his 50's -- perfectly groomed,
impeccably dressed - his looks and bearing say one thing --
money.
He's got the big party smile on, but as Hu Li arrives,
Reign's face shifts and his eyes go dead -- the billionaire
as sociopath.
Carter steps back, but sees Reign Whisper to Hu Li.  Carter
hides and turns away as Hu Li instinctively scans the room
for signs of trouble.  He heads into the main party.
Carter stops walking when he comes upon ISABELLA MOLINA, a
stunning brunette, sitting at the bar drinking a glass of
champagne.  Carter lights her cigarette for her."|stage direction||
389|CARTER|"How you doing, baby?  My name is Prince
Mubutu from Nigeria."|speech|CARTER|M
390|ISABELLA|"Isabella Molina, from San Juan.  That
seat is taken."|speech|ISABELLA|F
391||(in mangled Spanish)|location||
392|CARTER|"San Juan!  You must know my good friend
Pedro Martinez Hernandez Hector
Elizondo."|speech|CARTER|M
393||(in English)|location||
394|ISABELLA|I don't think so.|speech|ISABELLA|F
395|CARTER|"I'm sorry, you looked like you traveled
in the best circles.  But hey, I
understand.  Make yourself at home,
Isabella.  Champagne, caviar, whatever
you want.  My ship is your ship."|speech|CARTER|M
396|ISABELLA|This is your ship?|speech|ISABELLA|F
397|CARTER|"That's right.  I'm the owner, the
Captain -- you can call me El Capitan."|speech|CARTER|M
398|ISABELLA|El Capitan?|speech|ISABELLA|F
399|CARTER|"I don't want to play games with you,
Isabella.  I like you.  I can see myself
with you -- in one of those bathrooms
over there in about five minutes."|speech|CARTER|M
400|ISABELLA|"Well, I'm very tempted.  It's such a
beautiful yacht.  What's it called?"|speech|ISABELLA|F
401|CARTER|Called?  What's my ship called?|speech|CARTER|M
402||(he has no idea)|location||
403|CARTER|"Well...it's called the S.S. Minnow
Johnson."|speech|CARTER|M
404|ISABELLA|"The S.S. Minow Johnson.  Funny, the name
on the back was ""Red Dragon."""|speech|ISABELLA|F
405|CARTER|Red Dragon?  You sure about that?|speech|CARTER|M
406|ISABELLA|"I'm sure, because this is my friend's
yacht.  And it's his party."|speech|ISABELLA|F
407|CARTER|Your friend's ship?|speech|CARTER|M
408||(looking around)|location||
409|CARTER|"Oh, man.  I must've walked onto the
wrong yacht.  I knew there was a reason
my keys didn't work."|speech|CARTER|M
410||(taking seat next to Isabella)|location||
411|STEVEN REIGN|Who's your friend?|speech|STEVEN REIGN|M
412|ISABELLA|Somebody who got on the wrong yacht.|speech|ISABELLA|F
413|CARTER|"Wait a second.  You're Steven Reign?
You're big time.  You own all them big
hotels.  What are you doing in Hong
Kong?"|speech|CARTER|M
414||(ushering away Isabella)|location||
415|STEVEN REIGN|"I'm just in town for the weekend, taking
in the sights."|speech|STEVEN REIGN|M
416|ISABELLA|Enjoy the party, Mr. Carter.|speech|ISABELLA|F
417||"Carter nods, waves.  Steven Reign and Isabella walk away.
Carter's watching."|stage direction||
418||INT. SHIP'S HALLWAY - NIGHT|location||
419||"Lee makes his way toward a STAIRCASE that is blocked by a
BODYGUARD.  He quickly disarms the guard and grabs him by the
throat, pushing him against the wall."|stage direction||
420|LEE|Ricky Tan.  Where is he?|speech|LEE|M
421|BODYGUARD #1|Who's asking?|speech|BODYGUARD #1|?
422|LEE|"The Hong Kong Police.  He killed a
detective today and he's not getting
away with it.  Now where is he?"|speech|LEE|M
423|CARTER|"Yeah.  Tell us!  And don't play games or
we'll kick your lying ass!"|speech|CARTER|M
424||"Lee slowly turns around and looks at Carter, who is standing
right behind him."|stage direction||
425|LEE|Carter?|speech|LEE|M
426|CARTER|Who died?|speech|CARTER|M
427|LEE|You.|speech|LEE|M
428|CARTER|Detective Yu?  Never met him.|speech|CARTER|M
429|LEE|Not Yu.  You!|speech|LEE|M
430|CARTER|Who?|speech|CARTER|M
431|LEE|"Do you understand the words that are
coming out of my mouth?"|speech|LEE|M
432|CARTER|"Nobody understands the words that are
coming out of your mouth."|speech|CARTER|M
433|BODYGUARD #1|Get your hands in the air.|speech|BODYGUARD #1|?
434||"Lee and Carter turn to see FOUR BODYGUARDS standing in front
of them with GUNS in hand."|stage direction||
435|BODYGUARD #1 (CONT'D)|Ricky Tan is expecting you.|speech|BODYGUARD #1|?
436||INT. RICKY TAN'S YACHT - MAIN CABIN - NIGHT|location||
437||"It looks like HUGH HEFNER'S BEDROOM complete with ROUND BED
and SUNKEN BAR.  Ricky Tan sits in front of a big screen
satellite TV screaming at the Lakers.  Hu Li opens the door
and the bodyguards lead Lee into the bedroom."|stage direction||
438|RICKY TAN|"Come on, Shaq, hit a damn free-throw!
You can do it, big guy."|speech|RICKY TAN|M
439||"ON TV
We see Shaq miss his free throw."|stage direction||
440|RICKY TAN (CONT'D)|"Shit!  He still doesn't follow through.
I just lost five grand."|speech|RICKY TAN|M
441||Tan turns off the TV, turns to Lee.|stage direction||
442|RICKY TAN (CONT'D)|"Why don't we go on the deck, get some
air...and some privacy."|speech|RICKY TAN|M
443||(to Hu Li)|location||
444|RICKY TAN (CONT'D)|Leave us alone.|speech|RICKY TAN|M
445||Hu Li hesitates, upset at being dismissed.|stage direction||
446||(to Lee)|location||
447|RICKY TAN (CONT'D)|"Could you have your partner wait for us
outside?"|speech|RICKY TAN|M
448|CARTER|"I ain't his partner, I'm a tourist.  I
got proof.  See, I got a mini-bar key."|speech|CARTER|M
449||(to Carter)|location||
450|LEE|"I'll meet you on the main deck in ten
minutes."|speech|LEE|M
451||Carter pulls Lee aside.|stage direction||
452|CARTER|What, leave you alone so he can cap you?|speech|CARTER|M
453|LEE|I'm okay, you go.|speech|LEE|M
454|CARTER|"Why the hell should you believe him?  He
had us beat up.  Naked.  That's nasty
shit."|speech|CARTER|M
455|LEE|"Remember I told you my father was a
policeman?"|speech|LEE|M
456||(beat)|location||
457|LEE|Ricky Tan was his partner for ten years.|speech|LEE|M
458||(pause)|location||
459|CARTER|What the hell is going on here?|speech|CARTER|M
460||"No answer.  Carter holds Lee's glance for a beat, then turns
and walks the other way."|stage direction||
461||EXT. RICKY TAN'S YACHT - UPPER DECK - NIGHT|location||
462||Tan and Lee reach the upper deck, where they are alone.|stage direction||
463|RICKY TAN|"Despite what people suspect...what you
suspect --"|speech|RICKY TAN|M
464|LEE|Don't.|speech|LEE|M
465||Ricky Tan hears the steel in Lee's voice, acknowledges it.|stage direction||
466|RICKY TAN|"... if your father were alive, I would
be turning to him now."|speech|RICKY TAN|M
467||(beat)|location||
468|RICKY TAN|"I didn't blow up the American Embassy,
but I believe some of my people did.  My
enemies are trying to frame me."|speech|RICKY TAN|M
469||(beat)|location||
470|RICKY TAN|"There is a war going on within the
Triads -- and I am going to lose.  My
name has been written into the book of
death."|speech|RICKY TAN|M
471|LEE|The police can protect you.|speech|LEE|M
472|RICKY TAN|"Nobody can protect me.  I'll make a deal
with you, Lee.  But only iff you'll get
me out of Hong Kong."|speech|RICKY TAN|M
473|LEE|"Tell me why they killed the customs
agents."|speech|LEE|M
474|RICKY TAN|"There is a ship, in the Hong Kong
Harbor..."|speech|RICKY TAN|M
475||"Hu Li BURSTS onto the deck, flanked by FOUR BODYGUARDS.
Ricky Tan screams something at Hu Li in Chinese.  Hu Li
screams back as SHE EMPTIES HER GUN INTO RICKY'S CHEST.  Tan
falls back, over the rail, and into the water.
Lee MOVES TOWARDS HU LI, but the four bodyguards are on Lee,
attacking from all sides.  Hu Li exits as Lee tries to fight
off the bodyguards."|stage direction||
476||INT. RICKY TAN'S YACHT - MAIN CABIN - NIGHT|location||
477||"Reactions from the crowd as GUNSHOTS echo from the deck
above."|stage direction||
478||INT. SHIP'S HALLWAY - CONTINUOUS|location||
479||"Hu Li moves quickly down the hallway, rounding a corner and
suddenly goes FLYING, landing flat on her face.
It's Carter, who ran to the sound of the gunshot, and TRIPPED
Hu Li with his leg."|stage direction||
480|CARTER|All right, get your hands up.|speech|CARTER|M
481||Hu Li backflips up -- kicking Carter in the head.|stage direction||
482||EXT. UPPER DECK - CONTINUOUS|location||
483||"Lee takes down Bodyguard #1, but is still fighting three on
one.  A furious exchange of acrobatic blows between Lee and
Bodyguard #2."|stage direction||
484||INT. SHIP'S HALLWAY - CONTINUOUS|location||
485||Carter and Hu Li face off.|stage direction||
486|CARTER|"You wanna piece of me?  C'mon, I'll give
you a little LAPD ass kickin'."|speech|CARTER|M
487||Hu Li savages Carter with a series of punishing blows.|stage direction||
488||INT. UPPER DECK - CONTINUOUS|location||
489||"Lee manages to defeat Bodyguards #3 and #4.  As he catches
his breath the sound of a SPEED BOAT starting its engines."|stage direction||
490|LEE|Hu Li!|speech|LEE|M
491||"Lee runs to the rail -- looks down to see a SPEEDBOAT
starting to pull away from the ship.  Hu Li jumps onboard the
moving boat.
Lee starts to turn for the stairs, running down towards the
stern."|stage direction||
492||EXT. YACHT - STERN - CONTINUOUS|location||
493||"Lee and Carter run up to the stern at the same time --
watching helplessly as Hu Li gets away in the speed boat.
Carter turns his head, sees --
-- STEVEN REIGN at the other end of the boat, watching Hu Li
escape, not at all behaving like a panicky billionaire should
during a gangland shooting.  Wordlessly, Reign disappears
back into the shadows."|stage direction||
494||EXT. DOCK - NIGHT|location||
495||"The yacht is anchored.  A few TRIADS led away in handcuffs.
Thrown into PATROL CARS that have surrounded the docks.
Sterling, Chin, Lee and Carter on the dock."|stage direction||
496|SPECIAL AGENT STERLING|"Quite a night, Inspector.  Ricky Tan was
our only bait, and now he's gone.  You
finally got your revenge - at the
expense of a U.S. Government
investigation."|speech|SPECIAL AGENT STERLING|?
497|CARTER|"What ""revenge"" is he talking about?"|speech|CARTER|M
498|SPECIAL AGENT STERLING|"I don't know if the Fu-Cang-Long paid
you to get rid of Tan, or whether it was
a pure vendetta killing -- but you're
off this case.  I don't ever want to see
you again, you got that?"|speech|SPECIAL AGENT STERLING|?
499|CARTER|"Hey, you, Secret Service Man, what are
you --"|speech|CARTER|M
500|SPECIAL AGENT STERLING|"Stay out of it, Carter.  You're going
back to L.A."|speech|SPECIAL AGENT STERLING|?
501|CARTER|Fine with me.|speech|CARTER|M
502||Sterling walks away disgusted.|stage direction||
503|SUPERINDENDENT CHIN|"I'm sorry Lee, but my orders are to
fully cooperate with the Secret Service."|speech|SUPERINDENDENT CHIN|M
504||"Lee nods a respectful but bitter acknowledgment.  Chin
motions for two uniformed Hong Kong police officers to
approach."|stage direction||
505||(to police officers)|location||
506|SUPERINDENDENT CHIN (CONT'D)|Escort Detective Carter to the airport --|speech|SUPERINDENDENT CHIN|M
507|LEE|I'll take him.|speech|LEE|M
508|CARTER|Hell no.|speech|CARTER|M
509||The Hong Kong police officers produce HANDCUFFS.  Beat.|stage direction||
510||(to Lee)|location||
511|CARTER (CONT'D)|"Fine.  But don't expect me to talk to
you."|speech|CARTER|M
512||Carter stalks off.|stage direction||
513|LEE|"Don't push me, Carter.  I'm in no mood
for your bullshit."|speech|LEE|M
514||"Carter gets in Lee's face.  The two men look like they're
about to come to blows."|stage direction||
515|CARTER|"What are you gonna do about it,
grasshopper?"|speech|CARTER|M
516|LEE|I'll bitch slap you into Bangkok.|speech|LEE|M
517|CARTER|"Give me your best shot, you flat assed
mama's boy."|speech|CARTER|M
518|LEE|"Don't be talking about my mama.  Or my
ass!"|speech|LEE|M
519|CARTER|I heard your mama pulls a rickshaw.|speech|CARTER|M
520|LEE|No.  She's a school teacher.|speech|LEE|M
521|CARTER|You're not very good at this, are you?|speech|CARTER|M
522|LEE|Good at what?|speech|LEE|M
523|CARTER|Forget it.|speech|CARTER|M
524||A long beat while Lee considers what to say.|stage direction||
525|LEE|"Five years ago, my father was Chief
Inspector working a big international
smuggling case."|speech|LEE|M
526|CARTER|Ask me if I give a shit.|speech|CARTER|M
527||Lee waits a beat, then drops the bombshell.|stage direction||
528|LEE|Ricky Tan killed my father.|speech|LEE|M
529||Carter is suddenly all ears, listening intently now to Lee.|stage direction||
530|LEE (CONT'D)|"He found out his partner, Tan, had been
working for the Triads all along."|speech|LEE|M
531||(beat)|location||
532|LEE (CONT'D)|"Before my father could prove it, he was
killed in the line of duty."|speech|LEE|M
533|CARTER|How the hell did Tan get away with it?|speech|CARTER|M
534|LEE|"All the evidence against him
disappeared, the smuggling case was
unsolved.  Tan resigned and went over to
the Triads openly."|speech|LEE|M
535||(pause)|location||
536|CARTER|"This is about your Daddy's death?  Hell,
Lee, you know my father died on the job.
You could have told me..."|speech|CARTER|M
537||(realizing)|location||
538|CARTER|"This is about more than all that, isn't
it?  This is about your Daddy's last
case, right?"|speech|CARTER|M
539||Lee's caught, fibs badly.|stage direction||
540|LEE|No, no, that would be crazy --|speech|LEE|M
541|CARTER|"You thought the ""Customs Agents get
blown up"" and ""smuggling"" and ""Ricky
Tan"" and you put it all together and
came up with a five year old case.
That's why you didn't tell me what we
were doing..."|speech|CARTER|M
542|LEE|I thought you'd think it was crazy.|speech|LEE|M
543|CARTER|IT IS CRAZY!|speech|CARTER|M
544|LEE|I know.  I know.  I am sorry.|speech|LEE|M
545||"Lee inclines his head, stiffly, turns and walks toward his
car.  Carter watches him.  Finally he rolls his eyes and
yells."|stage direction||
546|CARTER|So are you getting on the plane or not?!|speech|CARTER|M
547|LEE|What?|speech|LEE|M
548|CARTER|"Come on, we still got time to order the
Kosher meal.  Always get the kosher
meal, they bring it first."|speech|CARTER|M
549|LEE|I cannot go to LA...|speech|LEE|M
550||"Carter steps close, and for a second we see the man and the
cop beneath the attitude."|stage direction||
551|CARTER|It sounds impossible --|speech|CARTER|M
552|LEE|You said --|speech|LEE|M
553|CARTER|"-- but if somebody gave me the chance to
square up my father's death, I'd go to
hell to do it."|speech|CARTER|M
554||Carter turns, walks away without looking back.|stage direction||
555|CARTER (CONT'D)|"You want to figure out why they killed
your Daddy, get on the plane."|speech|CARTER|M
556|LEE|Why LA?|speech|LEE|M
557||(still not turning)|location||
558|CARTER|"I guess you're going to have to trust me
on this one."|speech|CARTER|M
559||INT. 747 PASSENGER COMPARTMENT|location||
560||"Carter and Lee are getting comfortable among all the other
passengers, preparing to take off.  Lee has a moment of
doubt."|stage direction||
561|LEE|"I should go back.  Ricky Tan mentioned a
boat in Hong Kong Harbor..."|speech|LEE|M
562|CARTER|"Lee, let me introduce you to the Carter
Theory of Criminal Investigation: Follow
the Rich White Man."|speech|CARTER|M
563|LEE|Follow the Rich White Man?|speech|LEE|M
564|CARTER|"Almost, but you've got to say ""Rich
White Man"" all run together like it's
one word."|speech|CARTER|M
565|LEE|Follow the RichWhiteMan...|speech|LEE|M
566|CARTER|"Not bad.  Now every crime, somewhere,
has a rich white man taking his cut.
Every single one.  Now in our case, we
know the rich white man is Steven Reign."|speech|CARTER|M
567|LEE|Who?|speech|LEE|M
568|CARTER|"Big hotel billionaire.  He was on Ricky
Tan's boat ordering Hu Li around just
before Ricky got smoked."|speech|CARTER|M
569|LEE|How do you know he's our man?|speech|LEE|M
570|CARTER|"Because when the shooting started he was
way too cool.  See most white people,
when there's shooting, they either hide
in a toilet or start screaming high
pitched like ""Aaaahhh!!! Aaaahh!!!!"|speech|CARTER|M
571|LEE|You sound like that all the time.|speech|LEE|M
572|CARTER|"Black people keep their cool when the
shit goes down."|speech|CARTER|M
573|LEE|"Maybe.  But not like Asians.  We never
panic."|speech|LEE|M
574|CARTER|"Yeah, what about when Godzilla was
coming?  You people were screaming your
asses off."|speech|CARTER|M
575|LEE|"Just tell me where I can find this
Steven Reign."|speech|LEE|M
576|CARTER|"The same place you find all
RichWhiteMen."|speech|CARTER|M
577||(a tray arrives)|location||
578|CARTER|"Gefilte Fish.  Lox and bagel.  I love
this stuff.  Here, try it with a smear."|speech|CARTER|M
579||"BINOCULARS P.O.V. THE REIGN TOWERS HOTEL
CUT TO REVEAL --
Carter standing at a window holding high-powered binoculars.
Lee standing next to him.  WE ARE:"|stage direction||
580||INT. CHEAP HOTEL ROOM - DOWNTOWN LA - NIGHT|location||
581||"Cartons of Chinese food are all over the sleazy, run down
hotel room.  The LIGHTS LOW, the curtains open a crack.
BINOCULARS P.O.V. - THE REIGN HOTEL
Traveling up the side of the Reign Hotel.  Stopping at the
penthouse floor - where we see ISABELLA talking with Steven
Reign in a hotel room.  After a BEAT, Reign walks to the
door.
Carter flips the binoculars to Lee, who starts watching."|stage direction||
582|CARTER|"Yeah, that's definitely the woman from
Ricky Tan's boat, and she's staying in
his suite at his hotel, I told you this
would work out.  They still just
talking?"|speech|CARTER|M
583|LEE|He just left.  Kissed her on the cheek.|speech|LEE|M
584|CARTER|He'll be back soon.|speech|CARTER|M
585|LEE|How do you know?|speech|LEE|M
586|CARTER|"Look at her.  Now, wake me in an hour,
I'll take over."|speech|CARTER|M
587||"Lee lowers the binoculars, turns to Carter, who is trying to
sleep on the bed."|stage direction||
588|LEE|"Carter, there's something I have to tell
you.  You were right about what you said
in Hong Kong.  All I do is work.  Never
take a day off.  It's all I have right
now."|speech|LEE|M
589|CARTER|Hey, I didn't mean to call you pathetic.|speech|CARTER|M
590|LEE|"The truth is, I haven't had any mu-shu
in six months."|speech|LEE|M
591|CARTER|You pull a muscle or something?|speech|CARTER|M
592|LEE|"My fiancee left me over the summer -- a
month before our wedding."|speech|LEE|M
593|CARTER|I'm sorry, Lee.  Why did she leave you?|speech|CARTER|M
594|LEE|It's a long story.|speech|LEE|M
595|CARTER|"Let me guess, she couldn't handle the
cop thing -- never knowing if you were
dead or alive.  I've seen it a million
times."|speech|CARTER|M
596|LEE|No.  It was my singing.|speech|LEE|M
597|CARTER|Excuse me?|speech|CARTER|M
598|LEE|"She hated my voice.  Said it drove her
crazy.  I sang to her all the time - in
bed - in the shower - I thought she
liked it.  She finally told me it was
driving her crazy."|speech|LEE|M
599||Carter stares at Lee for a long BEAT.|stage direction||
600|CARTER|"Lee, maybe it's best if we don't discuss
our personal lives.  Let's die curious."|speech|CARTER|M
601||LEE LIFTS THE BINOCULARS - turns back to the building.|stage direction||
602|CARTER (CONT'D)|What's she doing?|speech|CARTER|M
603||"BINOCULARS P.O.V. - ON ISABELLA
She walks to the bedroom, where we see her through SHEER
CURTAINS.  Slowly taking off her coat."|stage direction||
604|CARTER (CONT'D)|Lee?  You okay?|speech|CARTER|M
605||"Lee's eyes go wide as Isabella drops her coat and starts to
unbutton her blouse."|stage direction||
606|LEE|"She's just standing around -- not doing
much."|speech|LEE|M
