|character|text|type|character_clean|gender
249|RUSH (CONT'D)|"""User""?"|speech|RUSH|M
250|RUSH|"People. Like me. From the outside.
People who write all of your
instructions."|speech|RUSH|M
251||Plexor and Mega trade a look.|stage direction||
252|MEGA|He displays random instability.|speech|MEGA|F
253|PLEXOR|Users do not exist.|speech|PLEXOR|M
254|RUSH|"How do we contact Sinclair?    He'll
explain."|speech|RUSH|M
255|PLEXOR|"Define ""Sinclair""."|speech|PLEXOR|M
256|RUSH|"You don't know? Oh geez. There
must be a way to link him into this."|speech|RUSH|M
257||"Rush touches Plexor's command console, but his energy
OVERLOADS the system -
X-Takks pull Rush away."|stage direction||
258|MEGA|"Zero match for a ""Sinclair""."|speech|MEGA|F
259|RUSH|"He's your boss. Everybody's boss.
Outside, in the real world."|speech|RUSH|M
260|PLEXOR|"Assuming the existence of a world
beyond this, is a fatal error."|speech|PLEXOR|M
261|MEGA|Plexor issues all commands.|speech|MEGA|F
262||X-TAKKS|unknown||
263|MEGA|Grep grep.|speech|MEGA|F
264||Rush considers his predicament.|stage direction||
265||"(CONTINUED)
22
30   CONTINUED:    (2)"|unknown||
266|RUSH|"Okay. Sorry. I'm a program, guess
I got a piece of my code corrupted.
Whatever it is, it's given me power
over Tron."|speech|RUSH|M
267||(to X-Takks and Mega)|unknown||
268|RUSH|"They saw me read his circuits. Can
any other program do that?"|speech|RUSH|M
269||Plexor looks to Mega.|stage direction||
270|MEGA|"He creates alternative data channels
at will."|speech|MEGA|F
271||PLEXOR|unknown||
272|MEGA|Chaos.|speech|MEGA|F
273|RUSH|"Yeah, I'm a little unstable.    But I
can find Tron for you."|speech|RUSH|M
274||Plexor processes.     His eyes stream barcode data to X-Takks:|stage direction||
275||PLEXOR|unknown||
276|RUSH|Release him.|speech|RUSH|M
277||"X-Takk Troops read Plexor's barcode command with their eyes.
They let go of Rush.
Plexor turns to Mega.       Issues more barcode."|stage direction||
278|PLEXOR|"Interface with this one. Exploit
his ability. Locate the program
""Tron"" and destroy him on sight."|speech|PLEXOR|M
279|MEGA|Instructions received, Plexor.|speech|MEGA|F
280||Mega exits with Rush.       Plexor's gaze lingers on Rush.|stage direction||
281||31   EXT.   CENTRAL CONTROL SERVER|unknown||
282||"Security PORTAL opens.
Ultra sleek STRAITHE vehicle glides out, accesses a shiny
new, EMPTY X-NET DATA OPTIK HIGHWAY."|stage direction||
283||"23
32   INT.   STRAITHE VEHICLE - RACING DOWN X-NET OPTIK HIGHWAY"|unknown||
284||"Mega at the controls.    Rush rides, beholding the lightshow
wonder of Cyberspace."|stage direction||
285||"RUSH
I need to find a program called KROD.
He's a specialist in pattern
recognition. He snagged the last
known position on Tron for me."|unknown||
286||"Mega scans data, gets a fix on ""KROD""."|stage direction||
287||"MEGA
This is a waste of X-Net resources.
You're strictly random. We will
never find the intruder this way.
RUSH
Plexor ordered us to work together.
You can't doubt his instructions,
right?
MEGA
Of course not. But I am programmed
to predict all possible errors. You
contain an infinite quantity.
RUSH
Meg for sure programmed you.
MEGA
I have no data on ""Meg""."|unknown||
288||Never mind.    I'm being random.|unknown||
289||"Mega speeds along empty X-Net OPTIK HIGHWAY. Wide, secure,
newly constructed. High above the tangle of chaotic, clogged
OLD DATA ARTERIES."|stage direction||
290||"RUSH
X-Net is amazing. It's going to
change everything. Unless one rogue
program called Tron brings it down.
Do you believe he could?
MEGA
I calculated the probability.
(soberly)
He could crash it all.
RUSH
So we're working together on this?
(CONTINUED)
24
32   CONTINUED:"|unknown||
291|MEGA|As instructed, I will interface.|speech|MEGA|F
292||Mega pulls STRAITHE into:|stage direction||
293||33   INT.   X-NET SWITCHING NEXUS/HUB CITY|unknown||
294||"Construction nearly complete.       High security.
Mega leads Rush to secured encryption gates.         Her eyes light
with data, the gate opens."|stage direction||
295|MEGA|"The program ""KROD"" is over there."|speech|MEGA|F
296||"Across a bridge: An old-network HUB CITY. Like Hong Kong
in wilder days. Jammed with Programs, colorful data, loud
data transfer screams."|stage direction||
297||RUSH|unknown||
298|MEGA|What a dump.|speech|MEGA|F
299||He heads across, but Mega hesitates.|stage direction||
300||RUSH|unknown||
301|MEGA|Hey.    Interface.|speech|MEGA|F
302||Mega grudgingly follows.       Portal closes.|stage direction||
303||34   EXT.   HUB CITY|unknown||
304||"Electro-pop overload. Rush and Mega squeeze through crowds,
past screaming data pipes and sizzling circuitry.
City is dominated by mugshots of TRON:          ""ENEMY OF THE FUTURE""
Mega locates a gleaming X-NET KIOSK. A PROMOTER (KROD)
extoles the virtues of the X-Net system:"|stage direction||
305|KROD|"Three more hub cities have been
attacked by viruses!"|speech|KROD|M
306||(crowd gets scared)|unknown||
307|KROD|"But X-Net opens soon! You will travel
in total security!"|speech|KROD|M
308||Crowd buzzes.       They can't wait.|stage direction||
309|MEGA|This is the one you seek?|speech|MEGA|F
310||"Rush approaches Krod. Looks like Miles Rabbish.           There's a
bizarre moment of recognition between them."|stage direction||
311||"25
34   CONTINUED:"|unknown||
312|RUSH|It's gotta be -|speech|RUSH|M
313||KROD|unknown||
314|RUSH|Krod!|speech|RUSH|M
315||RUSH|unknown||
316|RUSH|Krod!|speech|RUSH|M
317||KROD|unknown||
318|RUSH|Yeah, yeah -     Heeey!|speech|RUSH|M
319|RUSH|"The best pattern recognition program
ever."|speech|RUSH|M
320||(to Mega)|unknown||
321|RUSH|"This guy can filter a river of junk
data and pull out the good stuff."|speech|RUSH|M
322|KROD|You know it, dude!|speech|KROD|M
323||Krod smiles big at Mega, refers to Rush:|stage direction||
324|KROD|Who is this guy?|speech|KROD|M
325||Rush pulls Krod aside.|stage direction||
326|RUSH|"Miles - I mean Krod, you flew the
search engine. You ran a trace on a
hotshot lightcycle rider. The red
guy. Remember?"|speech|RUSH|M
327|KROD|"Well. Eh. I'd like to help you,
but truth is, I just got rebooted
from a big crash. There's nothing
left in my memory from before."|speech|KROD|M
328||He taps his head.|stage direction||
329|MEGA|This will yield zero.|speech|MEGA|F
330||RUSH|unknown||
331|MEGA|Hang on.|speech|MEGA|F
332||"Rush thinks, touches a surface. Concentrates. Circuitry
zaps from data coming off his hands. Connections illuminate,
data races around walls and floors.
Programs stop what they're doing, amazed by the feat."|stage direction||
333||"(CONTINUED)
26
34   CONTINUED:    (2)"|unknown||
334||"Mega is astonished - and privately worried.
Rush's data flow illuminates surfaces with images from HIS
memory - the opening light cycle race."|stage direction||
335|RUSH|"Remember, Krod? You were watching
this lightcycle duel, a red guy and
a green guy, head-to-head."|speech|RUSH|M
336||Krod gawks at the image, but he's stumped.|stage direction||
337|RUSH|"The green guy faked out the red guy,
but the red guy double-faked the
green guy."|speech|RUSH|M
338||Bingo.|stage direction||
339|KROD|"Okay! YES! And the green guy
splattered big time! It was awesome!
How could I forget that?!"|speech|KROD|M
340||Splat happens in Rush's memory image.        All goes white.|stage direction||
341|RUSH|"Where did the red guy go after that?
You didn't crash right away."|speech|RUSH|M
342|KROD|He escaped out this hidden exit -|speech|KROD|M
343||"Krod's points to another screen.        ""Wanted"" image of Tron."|stage direction||
344||KROD|unknown||
345|KROD|THAT GUY!   The RED GUY!|speech|KROD|M
346|RUSH|Did you jack his coordinate?|speech|RUSH|M
347|KROD|Tr165444.018!|speech|KROD|M
348||They slap high fives.     Krod double-takes on Rush.|stage direction||
349|KROD|"And the green guy was YOU! You got
rebooted?! They called you, um -
Don't tell me, I got it, eh -"|speech|KROD|M
350|RUSH|Call me Rush.|speech|RUSH|M
351||"27
34   CONTINUED:    (3)"|unknown||
352|KROD|"Yeah! Whatever. You're good. How'd
you do that thing with your hands?"|speech|KROD|M
353|RUSH|"It's complicated. You're coming
with us to the old game grid. We're
going to find Tron and shut him down."|speech|RUSH|M
354|KROD|Beats working.|speech|KROD|M
355||They head out.      Krod falls in beside Mega, impressed by her.|stage direction||
356||KROD|unknown||
357|KROD|Hey babe.   Did I ever know you?|speech|KROD|M
358||35   EXT.   ANCIENT COMPUTER SYSTEM I/O PORT|unknown||
359||"Rush, Krod and Mega head deep into an obsolete, abandoned
region of low-rez circuitry."|stage direction||
360|KROD|The old game grid is this way -|speech|KROD|M
361||"He spins. Rush and Mega aren't behind him. They've climbed
inside a defunct I/O Port: Like a retro-tech temple."|stage direction||
362|RUSH|How do I uplink to the real world?|speech|RUSH|M
363|MEGA|"The real world doesn't exist. Nobody
can uplink. These ports were for
simulation only."|speech|MEGA|F
364|RUSH|"Right... But how did those poor
misguided fools boot up the link?"|speech|RUSH|M
365|MEGA|"They stood in the center.   Held their
disk above their head."|speech|MEGA|F
366||"Rush pulls his disk off his back, aims it skyward.
Concentrates. Energy flows off his feet, interacts with the
I/O Port floor.
RUBY COMMUNICATION BEAM shoots skyward."|stage direction||
367||36   INT.   REAL WORLD - SINCLAIR'S OFFICE - DAY|unknown||
368||Kelter and Phlegman report to Sinclair:|stage direction||
369||"(CONTINUED)
28
36   CONTINUED:"|unknown||
370|KELTER & PHLEGMAN|"Intruder attempted another break-in.
We patched the firewall, but our
manpower getting is maxed out."|speech|KELTER & PHLEGMAN|?
371||SINCLAIR|unknown||
372|KELTER & PHLEGMAN|Stay on it!    Nobody sleeps!|speech|KELTER & PHLEGMAN|?
373||Guys hustle out.    Sinclair wheels, as Meg storms in.|stage direction||
374|MEG|"There's a message on your secure
link!"|speech|MEG|F
375||"Sinclair enters retinal ID.      Text forms:
INTRUDER IDENTIFIED."|stage direction||
376|SINCLAIR|Where is this coming from - ?|speech|SINCLAIR|M
377||Meg hurries to the screen.|stage direction||
378||MEG|unknown||
379|SINCLAIR|It's HIM.|speech|SINCLAIR|M
380||Text appears:    I AM RUSH.|stage direction||
381|SINCLAIR|My God, he's there.|speech|SINCLAIR|M
382|MEG|Rush, it's Sinclair and Meg.|speech|MEG|F
383||Her words transform into text.|stage direction||
384||37   EXT.   CYBERSPACE - ANCIENT I/O PORT|unknown||
385||"Rush raises his disk, beaming data into the great unknown.
Smiles as he downloads the response.
Mega and Krod watch nearby."|stage direction||
386|RUSH|I identified the intruder.|speech|RUSH|M
387||I/O PORT walls ZAP ENERGY, STRESSING Rush's CONNECTION -|stage direction||
388||38   INT.   REAL WORLD - SINCLAIR'S OFFICE - DAY|unknown||
389||Text appears: INTRUDER IS UPGRADED VERSION OF TRON.|stage direction||
390||"29
38   CONTINUED:
SINCLAIR"|unknown||
391|RUSH|"Tron? Wasn't Tron one of our
programs?"|speech|RUSH|M
392||Sinclair and Meg trade baffled looks.|stage direction||
393||39   INT.   CYBERSPACE - X-NET NEXUS|unknown||
394||"Plexor oversees construction.     X-Takk Commander points to
something in the distance.
Beyond the horizon, the RUBY RED BEAM reaches to the heavens.
Plexor sees it, alarmed."|stage direction||
395||40   EXT.   CYBERSPACE - ANCIENT I/O PORT - MORNING|unknown||
396||Text forms in magenta circuitry - GOOD WORK PARTNER.|stage direction||
397|RUSH|I have a plan to crash Tron.|speech|RUSH|M
398||Mega turns with alarm.|stage direction||
399|MEGA|ABORT!|speech|MEGA|F
400||"Walls THUNDER and CRASH IN -
Rush leaps clear with his disk -
MASSIVE ROMBALL (data reformatting orb) hurtles around the
I/O Port, ZAPPING all it touches, de-rezzing data structures
into neutral gray ""blank matter"".
ROMBALL loops skyward.
GIANT D-REZZ PROGRAM crashes down from above, retrieves
ROMBALL - He's ENORMOUS, TOUGH, SINGLE-MINDED."|stage direction||
401||41   INT.   ENCOM CORPORATION - SINCLAIR'S OFFICE - DAY|unknown||
402||Sinclair and Meg hang on the broken transmission:|stage direction||
403|MEG|Rush?|speech|MEG|F
404||Words appear:    END OF LINE.|stage direction||
405|SINCLAIR|He'd better not fail.|speech|SINCLAIR|M
406||"30
42   EXT.   ANCIENT COMPUTER SYSTEM I/O PORT"|unknown||
407||"D-Rezz screams like a modem, hurls ROMBALL -
Mega and Krod dive clear -
ROMBALL misses them, but BLAZES DOWN two more I/O Ports.        D-
rezz retrieves ROMBALL, bears down on Mega and Krod."|stage direction||
408||"RUSH
Hey! Double points if you nail me!
Bring it on!"|unknown||
409||"D-Rezz turns his ugly sights on Rush, baited away from Mega
and Krod.
D-rezz flexes and ROARS, revealing an X-NET LOGO on his chest."|stage direction||
410||Stop!    End your routine!|unknown||
411||"D-rezz corners Rush, hurls his ROMBALL - Ball fires every
circuit in its path, bleaching away data energy.
Rush dodges -"|stage direction||
412||"Cease!    Desist! We're on the same
team!"|unknown||
413||"Mega throws her disk, plings D-rezz on the skull.      D-rezz
turns on her -
Rush runs, LEAPS on D-Rezz's back.      Like riding a gorilla -
D-Rezz flips Rush to the ground, pins him with one mighty
hand, raises his ROMBALL for the kill."|stage direction||
414||"RUSH
I'm X-Net too!"|unknown||
415||"Data flows from Rush's body, up D-Rezz's clamping arm.
Radiant energy between predator and prey.
Digits race in D-rezz's eyes. A code unlocks. He looks
down, finally registering the X-Net markings on Rush's outfit.
D-Rezz lets go of Rush, slumps back on his haunches.       Lowers
his head in shame."|stage direction||
416||"RUSH
No, hey, hey big guy, don't take it
so hard. We all have bad days.
(CONTINUED)
31
42   CONTINUED:"|unknown||
417||"RUSH rolls the BIG ROMBALL over:     A peace offering.
Mega and Krod cautiously approach."|stage direction||
418|MEGA|"He was carrying out his programming.
All I/O Ports are scheduled for de-
rezz."|speech|MEGA|F
419||D-rezz hears this, happy to be understood.       (He never talks.)|stage direction||
420|KROD|Easy, big guy. No harm, no foul.|speech|KROD|M
421|RUSH|"D-Rezz, we can use a guy with your
raw power. You ready to be a hero
for X-Net?"|speech|RUSH|M
422||D-Rezz stands, clutches his ROMBALL.       Reporting for duty.|stage direction||
423||KROD|unknown||
424|RUSH|"Cool. Now I've got somebody I can
boss around."|speech|RUSH|M
425||D-rezz modem-growls at Krod.|stage direction||
426|KROD|Or not.|speech|KROD|M
427|RUSH|Let's get to the game grid.|speech|RUSH|M
428||Rush leads them up an incline.|stage direction||
429||(grudgingly, to Rush)|unknown||
430|MEGA|"You have a skill for manipulating
other programs."|speech|MEGA|F
431|RUSH|"When do I get a shot at hacking your
code?"|speech|RUSH|M
432|MEGA|"Never. Our operating systems are
incompatible."|speech|MEGA|F
433|RUSH|You act like I've got a virus.|speech|RUSH|M
434||"They come to a spectacular vista of the OLD GAME GRID.       Low
resolution, uncool, largely forgotten."|stage direction||
435||"(CONTINUED)
32
42   CONTINUED:    (2)
KROD"|unknown||
436|RUSH|There it is.|speech|RUSH|M
437|RUSH|The place we nail Tron.|speech|RUSH|M
438||43   EXT.    GAME PORTAL OUTPOST|unknown||
439||"Obsolete, abandoned computer game entry portal, guarding
entry to the old game grid beyond. An electro-tech carnival
zone gone dark. No life in sight... Then:
Beam of DATA ENERGY sling-shots at ground level, solidifying
to become:
A slender, jumpy Program called I-BEEM. He wears the X-Net
logo and a cracked disk on his back. He's highly unstable
and way unplugged from the system (like one of those Japanese
soldiers still fighting alone in the hills 10 years after
WWII was over).
I-Beem sees something - he PANICS, zapping away in
characteristic streaks of airborne data. He reassembles in
a hiding place, skittish, observing:
Rush, Mega, Krod and D-Rezz arrive. See GIANT PILE of GAME
VEHICLE PARTS blocking access to the grid.
Rush picks up an old LIGHT WAND.       Krod finds one too."|stage direction||
440||RUSH|unknown||
441|RUSH|D-rezz.   Cut a path.|speech|RUSH|M
442||D-Rezz hurls his Romball, ZAPS into VEHICLE PARTS.       A dent.|stage direction||
443||KROD|unknown||
444|RUSH|That's good.     Keep doing it.|speech|RUSH|M
445||"D-rezz retrieves Romball for another whack -
ZAP -    DATA ENERGY BEAM snaps in front of them, becoming I-
Beem.    He grips his rickety disk, challenging them."|stage direction||
446||I-BEEM|unknown||
447|RUSH|Violation!   Go away!   Access denied!|speech|RUSH|M
448|RUSH|Relax, buddy -|speech|RUSH|M
449||Mega scans I-beem.     He freaks, drops his disk, grabs for it.|stage direction||
450|KROD|Pound him to bits, D-rezz.|speech|KROD|M
451||"33
43   CONTINUED:"|unknown||
452||"D-Rezz raises his Romball to pulverize I-Beem.
I-Beem freaks, ZAPS away in his data beam as Romball crashes
down. I-Beem reforms further way, then beside them - He
snatches his pancake disk, the zaps away again, emerging
then high on the pile of parts."|stage direction||
453|RUSH|He's wireless.|speech|RUSH|M
454|KROD|Freaky.|speech|KROD|M
455|MEGA|"Searching data bank. ""I-Beem"".
Security Specialist, damaged in
service, rated unstable."|speech|MEGA|F
456||(ranting from above)|unknown||
457|I-BEEM|"""Unstable""! Like they aren't?!
They booted me off X-Net! I'll show
them! I'm doing my subroutine out
here! Nobody gets through this
portal!"|speech|I-BEEM|M
458||He kicks parts - avalanche fills the gap D-rezz blasted.|stage direction||
459|KROD|D-rezz, take out this blip.|speech|KROD|M
460||"D-rezz cocks Romball. I-Beem freaks, sling-shots all over
the place via his data beam, tossing his wobbly disk.
Rush catches I-Beem's disk.       Holds off D-Rezz."|stage direction||
461||RUSH|unknown||
462|KROD|"Hang on. I-Beem. We're from X-Net
CPU. You're doing a great job out
here. Everybody knows it."|speech|KROD|M
463||Mega throws Rush a look.    I-beem comes up, grateful.|stage direction||
464|I-BEEM|They do?!|speech|I-BEEM|M
465|RUSH|"That's right. Now, have you seen a
rogue Program around here? He's
red. Super fast. Known as ""Tron""."|speech|RUSH|M
466||Data zags to Rush, forming into: I-Beem.       Wide-eyed.|stage direction||
467||"(CONTINUED)
34
43   CONTINUED:    (2)"|unknown||
468|I-BEEM|"The red one! That illegal function!
He blasts through here and JUMPS
OVER THE TOP! I tell him access
denied - he JUMPS RIGHT OVER like I
was never there!"|speech|I-BEEM|M
469|RUSH|When did he come through last?|speech|RUSH|M
470|I-BEEM|Right before you got here.|speech|I-BEEM|M
471||Rush trades looks with Mega, Krod and D-Rezz.       Trail is hot.|stage direction||
472|RUSH|"I-beem, we've got a plan to shut
down that red violator. You're going
to help us."|speech|RUSH|M
473|I-BEEM|Let me at him!|speech|I-BEEM|M
474|RUSH|"First, you've got to let us onto the
game grid."|speech|RUSH|M
475||"I-Beem stiffens, reflexively vigilant. He scans the four of
them again, finally softening. He zaps to a wall near his
giant barrier, then proudly pushes aside a thin panel. Beyond
a corridor of game gear, view expanses to reveal:"|stage direction||
476||44   EXT.   OLD GAME GRID|unknown||
477||"Rush steps across the vast vector-graphic grid surface.
Eerie.   Quiet.     Pure.
Mega, I-Beem, Krod and D-rezz follow."|stage direction||
478|MEGA|This region is obsolete.|speech|MEGA|F
479||"Rush kneels, touches grid lines.    Circuits energize, as his
energy surges in all directions.    He draws in data."|stage direction||
480|RUSH|"There's bits of Tron's code all over.
Krod, give D-Rezz and I-beem the
escape coordinate Tron used on me."|speech|RUSH|M
481||"Krod's eyes flash data to I-Beem and D-rezz.      ""Tr165444.018""."|stage direction||
482||"(CONTINUED)
35
44   CONTINUED:"|unknown||
483|I-BEEM|Coordinate captured.|speech|I-BEEM|M
484||D-Rezz nods, palming his Romball.|stage direction||
485||RUSH|unknown||
486|I-BEEM|"That's where Tron will bail out.
We'll make sure he needs to. Go set
up the trap."|speech|I-BEEM|M
487||(to D-rezz)|unknown||
488|I-BEEM|"You only get one shot at this, big
guy. Stop him but don't destroy
him, right? He's got data I need."|speech|I-BEEM|M
489||"D-rezz grips Romball, grunts affirmation.    He and I-beem
head for the perimeter of the grid."|stage direction||
490|MEGA|"If this is Tron's territory, he'll
know we're here. He'll hide."|speech|MEGA|F
491||RUSH|unknown||
492|MEGA|"He can't resist a grudge match.
He'll take risks trying to beat me.
That's how we trip him up."|speech|MEGA|F
493||(to Krod)|unknown||
494|MEGA|Whip it out.|speech|MEGA|F
495||"Rush unsheathes his LIGHT WAND.
Krod pulls out his own LIGHT WAND.
They both look at Mega.
She's got no light wand."|stage direction||
496|KROD|You didn't bring one?|speech|KROD|M
497|MEGA|I don't have one.|speech|MEGA|F
498|KROD|Hey, not a problem -|speech|KROD|M
499||"Krod holds his light wand forward, activates it.    LIGHT CYCLE
up-rezzes under him. He revs it, ready to go."|stage direction||
500||(to Mega)|unknown||
501|KROD|- Hop on!|speech|KROD|M
502|RUSH|Hang on, Krod.|speech|RUSH|M
503||"(CONTINUED)
36
44   CONTINUED:    (2)"|unknown||
504||"Rush activates his light wand. LIGHT CYCLE up-rezzes under
him, with a special two tier seat for a second rider."|stage direction||
505|RUSH|I upgraded my unit.|speech|RUSH|M
506|KROD|You are awesome, man.    I hate you.|speech|KROD|M
507||"Mega considers. There's more on her mind she's not talking
about. She smiles at Rush, climbs on back of his light cycle."|stage direction||
508||MEGA|unknown||
509|KROD|Mmmm...   Hack me.|speech|KROD|M
510||"A nod between Rush and Rush - they TAKE OFF.
LIGHT CYCLES shoot across grid surface.
Mega screams and clutches Rush, throwing her body against
his, clamping her arms around him.
Krod and Rush turn 90 degrees, rallying, passing each other,
getting warmed up. It's familiar territory.
Light cycles race toward each other on the same line.
Mega holds Rush tight, eyes filling with terror."|stage direction||
511|MEGA|"Resource conflict!    Fatal crash
imminent!"|speech|MEGA|F
512||"But Krod and Rush slow their light cycles with expert skill,
rolling safely to a halt, nose-to-nose. Directly over:
A BIG RED DOT.      The only dot on the grid.
Grid Center.
Mega, Rush and Krod raise up to scan the horizon.        It's all
clear flat grid to the horizon."|stage direction||
513|RUSH|Any sign of him?|speech|RUSH|M
514|KROD|"Everything looks the same to me.
Everything looks the same. The same.
The same."|speech|KROD|M
515|RUSH|Krod, snap out of it.|speech|RUSH|M
516||"37
44   CONTINUED:    (3)"|unknown||
517|MEGA|Tron will never expose himself.|speech|MEGA|F
518||They watch, wait, pivot.|stage direction||
519||KROD|unknown||
520|MEGA|The same...|speech|MEGA|F
521||45   EXT.   EDGE OF GAME GRID|unknown||
522||"D-rezz and I-beem search grid edge, along the rocky boundary.
I-beem zaps himself further along, finding:
Glowing code numbers mark the end of each grid line.
D-rezz grunts, points.      One lights up ""Tr165444.018""
They follow the line off the grid, where it leads into a
narrow rocky pass."|stage direction||
523|I-BEEM|"Yes, I see. Perfect trap. This is
going to be good. Climb, climb!"|speech|I-BEEM|M
524||46   EXT.   GAME GRID / CENTER SPOT|unknown||
525||Rush, Mega and Krod wait on their light cycles.|stage direction||
526||MEGA|unknown||
527|I-BEEM|Its futile.|speech|I-BEEM|M
528||RUSH|unknown||
529|I-BEEM|Look.|speech|I-BEEM|M
530||"SPECK moves on the horizon, turns a corner, stays on the
horizon. Another corner. It's a light cycle, making a huge
box around them."|stage direction||
531|RUSH|"Remember the plan, Krod. Don't bail
out until the last millisecond."|speech|RUSH|M
532||Lightcycle turns toward them, coming fast.|stage direction||
533|RUSH|Hang on tight, Mega.|speech|RUSH|M
534||Mega hugs Rush.|stage direction||
535||KROD|unknown||
536|RUSH|Mmmm.|speech|RUSH|M
537||They SPEED AWAY.|stage direction||
538||"(CONTINUED)
38
46   CONTINUED:"|unknown||
539||"Approaching cycle comes at 90 degree angle, turns hard, closes
the distance.
It's TRON.    Heartless eyes, ruthless moves.
Rush turns quick, baiting Tron.      Tron turns to follow, coming
alongside.
Krod runs interference, cuts sharp in front of Tron.
It's a high-stakes speed-chase, narrowly missing side walls
and rock outcroppings."|stage direction||
540||47   EXT.   EDGE OF GAME GRID|unknown||
541||I-beem zaps onto the grid, tracks horizon dots.|stage direction||
542|I-BEEM|Here they come!|speech|I-BEEM|M
543||"He zaps back to the edge, signals upward. D-rezz straddles
the rock passage above, ready to hurl his Romball."|stage direction||
544||48   EXT.   GAME GRID|unknown||
545||"Tron takes the lead in a three-way heat.      Revs to breath-
taking speed.
Rush and Krod gain, coming up on either side of Tron.
Tron looks to each opponent.      His eyes lock on Mega.
Mega stares into Tron's cold eyes, almost like she's trying
to signal him. But Tron returns his gaze forward, as the
ROCKY EDGE looms closer."|stage direction||
546||RUSH|unknown||
547|I-BEEM|Wuss!   You call that speed!?|speech|I-BEEM|M
548||"Rush kicks in a hyper-burner, surging forward.      Krod does
the same. Tron responds with more speed.
Rush and Krod have Tron sandwiched, heading for the rock
edge. Tron pulls ahead, aiming for the hidden crevasse.
Mega worries.    Clings to Rush."|stage direction||
549||49   EXT.   EDGE OF GAME GRID|unknown||
550||"D-rezz, astride the crevasse, sees light cycles speeding his
way. He's got the Rom-ball poised to intercept Tron."|stage direction||
551||"(CONTINUED)
39
49   CONTINUED:"|unknown||
552||"I-beem de-rezzes into the grid, clearing the path.
Rush and Krod taunt Tron into the trap...
But, out of nowhere, Mega reaches to Rush's handlebars and
turns 90 degrees too soon."|stage direction||
553|KROD|Hey, what are you - ??|speech|KROD|M
554||"Tron sees the bail-out, knows something's wrong. He looks
ahead, sees D-rezz astride his crevasse escape root, rom-
ball poised in the air.
Tron bails out 90 degrees, cutting behind Krod.       Krod turns
twice, ending up in Tron's lane.
To the side, Rush's light cycle screams toward solid rock,
vibrating out of control.
Rush grabs Mega and JUMPS OFF.       They slide on the grid,
holding each other.
Krod's lightcycle heads for the rock escape passage."|stage direction||
555||KROD|unknown||
556|KROD|No!   It's ME!|speech|KROD|M
557||"Rush and Mega slide to a halt, in time to see:
Their light cycle SMASHES rocks, explodes in a million bits."|stage direction||
558|RUSH|WHY DID YOU DO THAT?!|speech|RUSH|M
559||MEGA|unknown||
560|RUSH|I-    I GOT SCARED!|speech|RUSH|M
561||"Krod shoots gap.      D-rezz is ready to smash him with his
Romball."|stage direction||
562||I-BEEM|unknown||
563|RUSH|No!   It's Krod! Tron is OVER THERE!|speech|RUSH|M
564||"D-rezz makes mental switch, hurls Romball.
Romball bounces down solid rock, onto game grid, rolls with
ferocious speed, DIAGONALLY across the grid.
Romball curves to track Tron - like a great bowling shot.
Romball clips rear wheel of Tron's lightcycle.       Lightcycle
vaporizes. Tron skids and tumbles.
I-beem zaps beside Rush and Mega.       Krod and D-rezz join them."|stage direction||
565||"(CONTINUED)
40
49   CONTINUED:    (2)"|unknown||
566|KROD|There he goes!|speech|KROD|M
567||Tron climbs over rocks, escaping through a TUNNEL.|stage direction||
568|RUSH|We've got him now.    Let's go!|speech|RUSH|M
569||"WHOOSH! Electro-fire Romball careens across grid, bearing
down on them.
Group DIVES CLEAR.
D-rezz swings in a foot, stopping the Romball - inches short
of mowing down Krod."|stage direction||
570|KROD|I could have done that.|speech|KROD|M
571||He strobes, freezes, hits the deck.|stage direction||
572||50   INT.   ANCIENT COMPUTER SYSTEM TUNNEL|unknown||
573||Stalking their prey:       Rush, Krod, I-beem and D-rezz.|stage direction||
574|MEGA|We can't go any further.|speech|MEGA|F
575||"Ahead, vast old circuitry has been ""eaten through"" by dull
throbbing greenish MEMORY LEAKAGE. Paths of unaffected
material are narrow and maze-like."|stage direction||
576||RUSH|unknown||
577|MEGA|What is it?|speech|MEGA|F
578|KROD|Don't ask, dude.|speech|KROD|M
579|MEGA|"It's a memory leak, once it starts,
it infects everything."|speech|MEGA|F
580|I-BEEM|"Touch it and you crash forever.     We
cannot risk it."|speech|I-BEEM|M
581||MEGA|unknown||
582|I-BEEM|I agree.|speech|I-BEEM|M
583||D-rezz grunts.|stage direction||
584|KROD|Then it's settled.|speech|KROD|M
585||"41
50   CONTINUED:"|unknown||
586||Krod turns to head home.|stage direction||
587|RUSH|"Stop. Listen to me. You might not
believe there's a world outside of
this one, but let's just say a guy
named Sinclair is depending on me.
If Tron got through here, then I can
too. Who's with me?"|speech|RUSH|M
588||"D-rezz steps forward, then I-Beem.      Shamed, Krod joins them.
Finally, Mega makes it unanimous."|stage direction||
589|RUSH|"Good. I-beem, take D-rezz, see what's
up ahead. We'll guard this portal
until you come back."|speech|RUSH|M
590||"I-beem and D-rezz buddy up and depart on a recon mission.
Krod pulls off his disk, nervously practices boomerang throws."|stage direction||
591|RUSH|Better show me how to use mine.|speech|RUSH|M
592|KROD|"No problem. It's all in the velocity-
vector ratio."|speech|KROD|M
