|character|text|type|character_clean|gender
299||"The SHOTGUN BLASTS away.  Kelly pauses to reload.  She catches
sight of...
Sandra, approaching from the main house."|stage direction||
300|SANDRA|"You seem to find guns therapeutic.
Maybe I oughta try it."|speech|SANDRA|F
301||"Kelly lets the gun's barrel drift over Sandra, then turns to walk
away.  She moves toward the guest house.  A used-brick cottage
tucked among the gnarled branches and roots of a huge banyan
tree.  Sandra follows."|stage direction||
302|SANDRA (CONT'D)|"Let me guess, some boy didn't call and
screwed up the weekend.  So you're
taking the day off."|speech|SANDRA|F
303||"Kelly looks toward the main house, in time to see...
Frankie walk from the bedroom and dive into the pool."|stage direction||
304|KELLY|"Which one of your ""bodyguards"" is that?"|speech|KELLY|F
305|SANDRA|Whichever one I want.|speech|SANDRA|F
306||Kelly turns away, starts for the guest house once more.|stage direction||
307||INT. GUEST HOUSE - DAY|location||
308||"PAN to REVEAL room -- the gun case, the animal trophies, the
photos -- One of a stately old gentleman in an elaborate wicker
chair, a cane at his side, a bowler on his knee.  Others of Kelly
and a handsome middle-aged man in safari gear, posing with their
rifles above slain wildebeests and bison.
Sandra and Kelly ENTER.  Kelly puts down the shotgun, turns,
tears in her eyes."|stage direction||
309|SANDRA|Okay, what's the matter?|speech|SANDRA|F
310|KELLY|You notice my new jumper?|speech|KELLY|F
311||Kelly does a three-sixty, like a model on a runway.|stage direction||
312|KELLY (CONT'D)|"My friends buy me clothes, so I don't
look like trash."|speech|KELLY|F
313|SANDRA|I would hardly say you look like trash.|speech|SANDRA|F
314|KELLY|No thanks to you.|speech|KELLY|F
315||She sits on the bed.  Sandra moves to stand over her, angry now.|stage direction||
316|SANDRA|Come off of it.|speech|SANDRA|F
317||(a beat)|location||
318|SANDRA|"You run with all these little trust fund
brats... They think money grows on
trees.  It doesn't.  Believe me.  And a
lot of your little friends are gonna
learn that one the hard way."|speech|SANDRA|F
319||(beat)|location||
320|SANDRA|I'm trying to spare you that.|speech|SANDRA|F
321||"Kelly goes to one shoulder on the bed, sobbing now.  Her mother
continues to stand over her, suddenly more perplexed than angry."|stage direction||
322|SANDRA (CONT'D)|Kelly.  What is it?|speech|SANDRA|F
323|KELLY|I miss Dad.|speech|KELLY|F
324|SANDRA|Jesus.|speech|SANDRA|F
325||(a long beat)|location||
326|SANDRA|Well, I do too, sometimes...|speech|SANDRA|F
327|KELLY|No you don't.|speech|KELLY|F
328|SANDRA|"He didn't have to kill himself, Kelly.
He could have gone out and gotten a job.
Christ, he could've found another rich
woman... He never had a problem tucking
my friends when we were married."|speech|SANDRA|F
329||She pauses as Kelly cries all the harder.|stage direction||
330|SANDRA (CONT'D)|"I don't know why he did it.  I really
don't..."|speech|SANDRA|F
331||"Her voice trails away, as meanwhile Kelly has drawn herself up
into a fetal position on the bed.  The sobbing has stopped but
her shoulders continue to shake.  Sandra sits on the edge of the
bed, reaches over to rub Kelly's back."|stage direction||
332|SANDRA (CONT'D)|Can I get you anything?|speech|SANDRA|F
333||"Kelly shakes her head, no.
Her mother looks at her, clearly at a loss.  At last she stands.
She is headed out of the room when Kelly says something, but the
words are indistinct, as her fists are pressed against her mouth."|stage direction||
334|SANDRA|What, honey?  I can't hear you.|speech|SANDRA|F
335||"There is a long beat as Kelly collects herself.  She stares at
the wall, her eyes filled with tears, but when she speaks she
enunciates each word."|stage direction||
336|KELLY|I said.  I was raped.|speech|KELLY|F
337||Sandra looks as if she has been struck.|stage direction||
338|SANDRA|What?|speech|SANDRA|F
339|KELLY|I was raped.|speech|KELLY|F
340||(a long beat)|location||
341|KELLY|By Sam Lombardo.|speech|KELLY|F
342||Sandra moves over to the bed, sits once more.|stage direction||
343|SANDRA|He... Sam Lombardo?|speech|SANDRA|F
344|KELLY|Yes.  God, Mom...|speech|KELLY|F
345||"Kelly begins to cry.  Sandra pulls her upright, cradling her in
her arms, eyes on fire."|stage direction||
346||EXT. BLUE BAY POLICE STATION - DAY|location||
347||An old Spanish-style building sits before a neat square of grass.|stage direction||
348|SANDRA (V.O.)|"My daughter does not get raped in Blue
Bay!"|speech|SANDRA|F
349||INT. STATION HOUSE - INTERVIEW ROOM - DAY|location||
350||"Sandra slams a fist on the conference table.
Kelly is seated between her mother and her mother's attorney, TOM
BAXTER.  Baxter sports an Italian suit and a lethal Alexander
Haig look.
Seated across from these three are Ray, Gloria and BRYCE HUNTER,
the local D.A.
Silence follows Sandra's outburst.  Baxter reaches to squeeze
Sandra's shoulder.  Kelly puts her face in her hands."|stage direction||
351||(in a quiet voice)|location||
352|RAY|"You're saying that Kelly was raped by
Sam Lombardo."|speech|RAY|M
353|SANDRA|That's right.|speech|SANDRA|F
354||"Ray and Gloria exchange looks.  Gloria in particular looks
slightly stunned."|stage direction||
355|GLORIA|The guidance counselor at Blue Bay?|speech|GLORIA|F
356||(sarcastically)|location||
357|SANDRA|The guidance counselor at Blue Bay.|speech|SANDRA|F
358|GLORIA|"We understand your feelings, Ms. Van
Ryan.  But please, we'd like some time
with Kelly.  We'd like to take her
statement alone."|speech|GLORIA|F
359||Baxter nods, yes.  Sandra looks at Kelly.|stage direction||
360|SANDRA|Are you okay for this?|speech|SANDRA|F
361||Kelly nods.|stage direction||
362|SANDRA (CONT'D)|"The man must be insane to think he can
do this to me..."|speech|SANDRA|F
363||"Tom Baxter takes her by the arm as Ray CROSSES the room to open
the door.  Bryce Hunter walks out with then.
Gloria takes a seat closer to Kelly.  When she speaks, she is
very calm and quiet."|stage direction||
364|GLORIA|"How are you, Kelly? Would you like to
take a break for a minute?"|speech|GLORIA|F
365||(shaking her head)|location||
366|KELLY|"I just want to get it over with.  My
mom's making me do this. I just want to
forget it."|speech|KELLY|F
367|GLORIA|I know you do.|speech|GLORIA|F
368||She waits as Ray sets up a camera on a tripod.|stage direction||
369|GLORIA (CCNT'D)|"We'd like to videotape the statement if
that's all right with you."|speech|GLORIA|F
370||Kelly shrugs.|stage direction||
371|GLORIA (CONT'D)|"I know this is not pleasant, Kelly.  But
these are serious charges and we need to
know everything that happened between
you and Mr. Lombardo."|speech|GLORIA|F
372||(beat)|location||
373|GLORIA (CONT'D)|Are you ready?|speech|GLORIA|F
374||"Kelly nods.
CLOSE ON VIDEO MONITOR - KELLY'S STATEMENT"|stage direction||
375|KELLY|"He started rubbing my shoulders.  Said
must be sore after washing cars.  I...
let him  I mean he's a nice guy."|speech|KELLY|F
376||(beat)|location||
377|KELLY|"I don't know... It was so fast.  I
closed my eyes.  I remember his hands
moved to my breasts.  I mean just for a
second it was nice... I forgot whore I
was.  I mean he's so gorgeous..."|speech|KELLY|F
378||PULL BACK to REVEAL...|stage direction||
379||INT. STATION HOUSE - DAY|location||
380||"Ray, Gloria and Bryce Hunter stand at one end of the long
conference table, watching the playback of Kelly's tape.
BACK TO VIDEOTAPE"|stage direction||
381|KELLY|"The next thing... his hand was in my
shorts... you know, from behind.  His
fingers... his fingers..."|speech|KELLY|F
382|GLORIA (O.S.)|Take your time.|speech|GLORIA|F
383|KELLY|"They were in me.  Both places... you
know."|speech|KELLY|F
384|GLORIA (O.S.)|I understand.|speech|GLORIA|F
385|KELLY|"He said something like, ""Do you want it
dirty7"" or something."|speech|KELLY|F
386||(beat)|location||
387|KELLY|"I tried to turn away, but he pushed me
to the floor."|speech|KELLY|F
388|GLORIA (O.S.)|"Was there penetration?  Did he put
himself inside you?"|speech|GLORIA|F
389|KELLY|"Yes.  I said stop.  I screamed.  I mean
that's how it sounded in my head.  He
hurt me..."|speech|KELLY|F
390||(as Kelly breaks into|location||
391||tears)|unknown||
392|GLORIA (O.S.)|That's okay, Kelly.  You're doing fine.|speech|GLORIA|F
393||(beat)|location||
394|GLORIA (O.S.)|"But I have to ask you something here.
When you say it hurt.  Was this the
first time a man was inside you?"|speech|GLORIA|F
395|KELLY|"No.  I've done it a couple of times, I
mean with guys I dated.  But this
hurt... like, he was built... you
know..."|speech|KELLY|F
396|GLORIA (O.S.)|He was large?|speech|GLORIA|F
397||Kelly nods, starts to break down again, then holds it off.|stage direction||
398|GLORIA (O.S., CONT'D)|Did you try to fight him?|speech|GLORIA|F
399|KELLY|"I... he had my wrists pinned behind me.
I remember my hands were cold.'"|speech|KELLY|F
400|GLORIA (O.S.)|Then what?|speech|GLORIA|F
401|KELLY|"He kept saying, ""Let it happen, let it
happen.""  Then he just stopped."|speech|KELLY|F
402|GLORIA (O.S.)|You mean he withdrew...|speech|GLORIA|F
403|KELLY|"Not at first.  He was still inside but
he wasn't moving or anything...  He said
we had this secret.  And that now he'd
be able to help me... because we were
close... Something like that.  I don't
know.  It's hard to remember, exactly."|speech|KELLY|F
404|GLORIA (O.S.)|Try, Kelly.|speech|GLORIA|F
405|KELLY|"I know one thing he said.  It was
when... when he took himself out and was
standing up."|speech|KELLY|F
406||(beat)|location||
407|KELLY|"He said, ""Don't worry, I didn't come.""
I can't forget that.  He said, ""No
little girl can ever make me come."""|speech|KELLY|F
408||"The tape is paused -- FREEZES on Kelly's face ON SCREEN.
BACK TO RAY, GLORIA & HUNTER"|stage direction||
409|HUNTER|"""No little girl can ever make me come.""
Jesus.  Too bad.  We might have some
physical evidence."|speech|HUNTER|F
410||Ray and Gloria stare at the screen.|stage direction||
411|GLORIA|I don't know.  It feels wrong.|speech|GLORIA|F
412||Ray and Hunter look at her.|stage direction||
413|HUNTER|Why?|speech|HUNTER|F
414|GLORIA|"I think she's acting.  I think she set
it up to be alone with him because she
wanted him to come on to her."|speech|GLORIA|F
415||(beat)|location||
416|GLORIA|"I think maybe she's upset that he
didn't..."|speech|GLORIA|F
417|RAY|"Or maybe she thought that was what she
wanted and she got a little more than
she bargained for..."|speech|RAY|M
418|HUNTER|"The line I get on this guy, is that he's
done half the women in Blue Bay."|speech|HUNTER|F
419|GLORIA|That doesn't make him a child rapist.|speech|GLORIA|F
420||(beat)|location||
421|GLORIA|"There's something else.  This girl's had
some problems.  Wrecked a couple of her
mom's cars.  Ran away..."|speech|GLORIA|F
422|HUNTER|Where's this coming from?|speech|HUNTER|F
423|GLORIA|"I worked Juvenile in Dade County for
three years.  We had a missing persons
on Kelly Van Ryan for two weeks... Maybe
a year ago... The family kept it out of
the papers."|speech|GLORIA|F
424|RAY|"That would make it about the time of her
old man's suicide.  You don't think that
could explain some erratic behavior?"|speech|RAY|M
425|GLORIA|"All I'm saying is, I think we should go
slow here."|speech|GLORIA|F
426||"Hunter puts his hands together, thinking.  He looks from Ray to
Gloria, than back to Ray."|stage direction||
427|HUNTER|I want a full-scale investigation.|speech|HUNTER|F
428|GLORIA|"You know what that will mean for
Lombardo."|speech|GLORIA|F
429|HUNTER|"I don't care.  You heard that girl's
statement.  I think he's dirty.  Get me
a case."|speech|HUNTER|F
430||Gloria and Ray watch as Hunter gets up and leaves the room.|stage direction||
431|GLORIA|"Well you were a big help.  You know
what's going to happen if we go
full-bore on this."|speech|GLORIA|F
432||Ray looks at the screen.|stage direction||
433|RAY|It's our job, Gloria.|speech|RAY|M
434|GLORIA|"Hunter's making it our job because
Sandra Van Ryan's got a bug up his ass.
You know that as well as I do."|speech|GLORIA|F
435||(beat)|location||
436|GLORIA|"We're gonna trash this guy's life and I
keep asking myself if it's really
necessary."|speech|GLORIA|F
437||"Ray thinks this over.  He continues to study the screen.
CLOSE ON SCREEN - KELLY'S FACE"|stage direction||
438|RAY (0.S.)|"Yeah, well, maybe you're wrong about
him.  Maybe he's got it coming."|speech|RAY|M
439||BEGIN MONTAGE - INVESTIGATION|stage direction||
440||EXT. CUL-DE-SAC - DAY|location||
441||Ray takes notes, talks with neighbors, kids, lawn mower man.|stage direction||
442||EXT. BLUE BAY SCHOOL - DRIVEWAY - DAY|location||
443||Gloria talks with students -- Jimmy, Nicole, others.|stage direction||
444||INT. SAM'S OFFICE - DAY|location||
445||"Sam sits at his desk, toying with a pencil.  He watches students
pass -- no smiles, no waves, an occasional dark look.
Through the press of students Sam sees Art at the door of his
office.  The two men look at one another.  At which point...
Gloria, followed by Ray, steps INTO SCENE.  The detectives shake
hands with Art.  As Art turns to close the door, Sam falls within
his line of vision.  Art looks away.  The door swings shut."|stage direction||
446||EXT. BLUE BAY SCHOOL DOCKS - LATER|location||
447||"The sky has begun to color.  Art Maddox stands on the grass at
the end of the channel separating the slips, watching as...
A lone sailboat tacks toward the school.
ANGLE ON BOAT - SAM & JIMMY
Sam drops his sail, leaving himself just enough momentum to
cruise expertly into the little channel then into the slip.
Art watches as Jimmy jumps from the boat, ties it off."|stage direction||
448|SAM|"That's good, Jimbo.  I'll see you on
Monday."|speech|SAM|M
449||"Jimmy hesitates, he wants to say something.  Sam waves him off.
Jimmy gives Art a hard look and heads for the grass."|stage direction||
450||(to Art, nodding after|location||
451||Jimmy)|unknown||
452|SAM (CONT'D)|What's left of my sailing class.|speech|SAM|M
453||Art studies the dock between his feet.|stage direction||
454|SAM (CONT'D)|Talk to me Artie.|speech|SAM|M
455|ART|Kelly Van Ryan...|speech|ART|F
456|SAM|"... is accusing me of rape.  Jimmy told
me.  Apparently I'm the last to know..."|speech|SAM|M
457|ART|Sam... I...|speech|ART|F
458||(a long beat)|location||
459|ART|"Sandra Van Ryan's been on the horn with
every member of the school board all day
long.  She's pushing for suspension..."|speech|ART|F
460|SAM|This is insane.|speech|SAM|M
461||Art shakes his head.|stage direction||
462|ART|"All I can tell you Sam, is hang in
there.  They clear you of this mess, you
get reinstated, with back pay..."|speech|ART|F
463|SAM|"That's great.  I'll just tell my
creditors I'm not a rapist.  No
problem... Shit."|speech|SAM|M
464||(beat)|location||
465|SAM|"I can't believe the board's going to act
without even hearing my side of it."|speech|SAM|M
466|ART|"The Van Ryan family created Blue Bay.
They built the school... Sandra Van Ryan
calls up the board and says kiss my ass,
they say, left, right, or in the middle."|speech|ART|F
467||(beat)|location||
468|ART|"You're gonna need some help on this one,
Sam.  You're gonna need a lawyer, and
he'd better be a good one."|speech|ART|F
469||EXT. STRIP MALL - DAY|location||
470||"Typical of its kind -- a Blockbuster Video, a 7-Eleven, half a
dozen small businesses, one of which, sandwiched between a donut
shop and the Mongolian Beef Bowl, bears the sign:  ""KEN BOWDEN --
ATTORNEY AT LAW."""|stage direction||
471||INT. WAITING ROOM - DAY|location||
472||"Sam sits in a cramped waiting room, leafing through a magazine.
An attractive young SECRETARY sits a few feet away, behind her
desk.  Her PHONE RINGS.  She picks it up, then turns to Sam,
favoring him with a flirtatious smile."|stage direction||
473|SECRETARY|Mr. Bowden will see you now.|speech|SECRETARY|M
474||INT. OFFICE - DAY|location||
475||"Ken Bowden, a slightly oily-looking young man in a nice suit and
a large, padded neck brace, rises to shake Sam's hand."|stage direction||
476|KEN|Sam, hey, it's been a while.|speech|KEN|M
477||(beat)|location||
478|KEN|"Looked for you at the ten year reunion.
You missed out.  Three days at the
Disneyworld Hotel... Partied ourselves
silly."|speech|KEN|M
479||Sam nods.|stage direction||
480|KEN (CONT'D)|"Couple of your old flames were there.
You remember Jill, with the knockers."|speech|KEN|M
481||Ken holds his hands out in front of his chest.|stage direction||
482|KEN (CONT'D)|Blew up like the Goodyear blimp.|speech|KEN|M
483||Sam forces a smile.|stage direction||
484|KEN (CONT'D)|But check this...|speech|KEN|M
485||(interrupting)|location||
486|SAM|"Ken.  I'm in some trouble.  I need an
attorney and you're the only one I know.
So I figured I'd start here."|speech|SAM|M
487||Ken stops, puts on a serious face.|stage direction||
488|KEN|Well, I'm glad you did.  And I'm sorry.|speech|KEN|M
489||(folding his hands before|location||
490||him)|unknown||
491|KEN|Why don't you tell me about it.|speech|KEN|M
492||Sam looks at him.  He starts to speak, then checks himself.|stage direction||
493|SAM|What did you do to your neck?|speech|SAM|M
494||"Ken puts a hand to his throat, as if aware of the brace for the
first time."|stage direction||
495|KEN|"Oh this... chiropractor did a number on
me."|speech|KEN|M
496||He takes the brace off, tossing it on his desk.|stage direction||
497|KEN (CONT'D)|"I don't really have to wear the thing
all the time."|speech|KEN|M
498||(beat)|location||
499||A guy from the insurance was here.|unknown||
500||Ken smiles.  Sam looks slightly ill.|stage direction||
501|KEN (CONT'D)|"Go ahead, Sam.  Shoot.  Let's see what
we've got here."|speech|KEN|M
502||EXT. A BLUE HAY RESTAURANT - NIGHT|location||
503||Trendy nouveau.  A valet parks Sam's Jeep.|stage direction||
504||INT. RESTAURLNT - SAME|location||
505||"Sam walks across a tiled entry.  He looks tired, but smiles at
the maitre d'."|stage direction||
506|SAM|"Georgie, hey.  I'm meeting Barbara.  She
here yet?"|speech|SAM|M
507||"GEORGE looks stiff, maybe a little nervous.  Sam picks up on it.
He scans the room...
ANGLE ON ROOM
Dimly-lit, crowded, but we PICK OUT Barbara, stunning in a
delicate white sun dress, tanned arms resting upon a table.
Sam starts toward her.  George reaches out to touch his arm."|stage direction||
508|GEORGE|Mr. Lombardo.|speech|GEORGE|M
509||"Sam ignores him, threading his way among the people at a lavish
bar, then stopping short as he sees who Barbara is with -- her
father, Tom Baxter.
Tom Baxter sees Sam, gets to his feet."|stage direction||
510|BAXTER|This is not appropriate Lombardo.|speech|BAXTER|F
511||"Sam steps to one side, makes eye contact with Barbara.
Barbara has tears in her eyes.  She looks at Sam, then shakes her
head, looking away."|stage direction||
512|SAM|Barbara...|speech|SAM|M
513|BAZTER|"You're finished in Blue Bay, Lombardo.
You've been scratching at the door long
enough..."|speech|BAZTER|?
514||(as Sam faces him)|location||
515|BAZTER|"I ever see you around my daughter,
you're going to be finished, period."|speech|BAZTER|?
516||"The two men square off, but already we can SEE Georgie, trailed
by a pair of beefy characters in blue blazers making their way
across the room.
Sam sees them too.  He takes a final look at Barbara.  When she
refuses to meet his eye, he pushes past Baxter, through the crowd
and out of the restaurant."|stage direction||
517||EXT. AN EVERGLADES ROADHOUSE - NIGHT|location||
518||"Red neon identifies it as Jim's Recovery Room.  A handful of
trucks sit in a dirt parking lot, Sam's Jeep among them."|stage direction||
519||INT. ROADHOUSE - NIGHT|location||
520||"The air is thick with smoke.  Locals shoot pool.  The walls are
decorated with dusty fishing nets and inflated blowfish.
An aging BARMAID -- good-looking -- once, runs a rag around a
pitcher, looks down the bar, smiles, finding...
Sam, alone, awaiting service."|stage direction||
521|BARMAID|"Sam, honey... Haven't seen you in a
while.  How's life treatin' you?"|speech|BARMAID|?
522||(off Sam's look)|location||
523|BARMAID|"That bad, huh?  Well, you came to the
right place."|speech|BARMAID|?
524||EXT. ROADHOUSE - LATER|location||
525||"Sam walks outside.  He stands in the red glow of neon light,
looking toward the road... On the opposite side of which...
... sits a sorry little collection of whitewashed stucco
bungalows, identified by a green neon sign as the Glades Motel.
Beyond the motel are the Everglades, a great expanse of darkness.
Sam stares at the motel.  At last he gets in his Jeep.  As he
EXITS the lot, a second pair of headlights flashes on."|stage direction||
526||EXT. EVERGLADES - NIGHT|location||
527||"A deserted two-lane road cuts through the swamp.  Trees bearded
with moss appear as ghostly shapes in the lights of Sam's Jeep."|stage direction||
528||INT./EXT. SAM'S JEEP - MOVING - SAME|location||
529||"San drives -- a tired face.  Soft MUSIC on the RADIO.
Something APPEARS in the road, caught for a moment in the
headlights.  Sam swerves, whirls his head around, sees...
A GATOR sliding of the shoulder and into the murky water.
Sam lets out some air, relaxing a bit, then catches sight of
something else -- Headlights finding reflection in his rearview
mirror, coming fast.  Sam watches as the lights get closer.  He
looks back to the road -- an approaching curve...
Sam is into the curve when the lights catch him.  A black Range
Rover moves out to pass, then turns suddenly into Sam's lane,
cutting him off.
It happens quickly.  Sam swerves to avoid hitting the larger car,
but the road affords little margin for error.
The JEEP slides across a narrow shoulder, then plummets down a
steep embankment, CRASHING through cattails, rolling over to SLAM
BACK DOWN on its tires in a swampy gulch.
Sam slumps back from the steering wheel.  Somewhere over his head
he can see headlights shining into the trees.
He hears a CAR DOOR SLAM, the SOUNDS of someone scrambling down
the embankment.
Sam tries to get out of his seat harness.  Someone is
approaching, splashing through the muck.  Suddenly a hand reaches
through the broken driver's window, helping him."|stage direction||
530|MAN'S VOICE|Are you all right?|speech|MAN'S VOICE|?
531||The hands get him loose.  Sam stumbles from the car.|stage direction||
532|SAM|Yeah, I'm okay.|speech|SAM|M
533||He looks up to find -- Frankie Condo, looming over him.|stage direction||
534|FRANKIE|That's too bad.|speech|FRANKIE|M
535||"He grabs Sam, pulling him OUT OF FRAME.  What we are left with is
the SOUND of FISTS THUDDING INTO FLESH -- then Sam, hitting the
hood of his Jeep, slumping down into the muck.
Frankie is breathing hard.  We HEAR him SLOGGING back up the
embankment.  We HEAR a DOOR SLAM, the RANGE ROVER driving away,
leaving only darkness, and the EERIE SOUNDS of the swamp."|stage direction||
536||EXT. THE STRIP MALL - DAY|location||
537||"Dazzling light.  Sam's smashed-up Jeep is parked before Ken
Bowden's office, next door to the Mongolian Beef Bowl."|stage direction||
538||INT. BEEF BOWL - SAME|location||
539||"Sam and Ken eye one another over a green plastic table -- Ken
with his neck brace, Sam with a bruised face."|stage direction||
540|KEN|"I figured, you know, it would be darker
in here."|speech|KEN|M
541||He moves a hand to his face.|stage direction||
542|SAM|Good thinking.|speech|SAM|M
543|KEN|"You can tie whoever did it to Sandra Van
Ryan..."|speech|KEN|M
544|SAM|Forget it.|speech|SAM|M
545|KEN|"Lady has some deep pockets.  That's all
I'm saying."|speech|KEN|M
546|SAM|"I know how deep her pockets are, Ken.  I
thought I might be able to save my
fucking house with an equity loan.
Guess who's on the board of directors at
the bank?"|speech|SAM|M
547||He pauses to look at Ken Bowden.|stage direction||
548|SAM (CONT'D)|Can't you take that stupid thing off?|speech|SAM|M
549|KEN|"Not in here.  Chiropractor comes in here
for lunch sometimes."|speech|KEN|M
550||San sighs, slumps back in his plastic seat.|stage direction||
551|KEN (CONT'D)|"You're not in bad shape, really.  I know
you think you are, but you're not.  Let
me tell you why."|speech|KEN|M
552||(beat)|location||
553|KEN (CONT'D)|Sandra Van Ryan.|speech|KEN|M
554|SAM|What's that supposed to mean?|speech|SAM|M
555|KEN|"For you to be getting this kind of heat,
for what they have on you... It doesn't
add up.  Sandra Van Ryan's got 'em
running scared."|speech|KEN|M
556||(beat)|location||
557|KEN|"And I'll tell you something else, you
rush, you get careless."|speech|KEN|M
558||"Ken reaches into his briefcase.  He pulls out some papers, tosses
them on the table.  Sam picks one up, starts to read."|stage direction||
559|SAM|Nellie Gail Ranch...|speech|SAM|M
560|KEN|"Sound nice?  It's a fucking drug rehab
farm.  It's where Kelly Van Ryan went
when her morn fished her out of the
swamp."|speech|KEN|M
561||(beat)|location||
562|KEN|"Meanwhile, you get educator of the year
I mean there's no way they can put
this thing in front of a jury."|speech|KEN|M
563||(beat)|location||
564|KEN|"Shit, they haven't even taken your
statement yet.  Reason?  They're still
shoveling dirt and my guess is, they're
coming up empty.  Now tell me I'm right."|speech|KEN|M
565|SAM|There's nothing for them to get.|speech|SAM|M
566|KEN|"Good.  So what we're going to do is
march right to Hunter's doorstep.  We're
going to insist they take a statement.
We're going to tell them to charge your
ass or get off your back."|speech|KEN|M
567||(beat)|location||
568|KEN|"They're walking a fine line here.
Defamation of character, malicious
prosecution..."|speech|KEN|M
569|SAM|I just want my life back...|speech|SAM|M
570|KEN|Fair enough.  Let's go make a statement.|speech|KEN|M
571||INT. POLICE INTERVIEW ROOM - DAY|location||
572||"Everyone's looking a little tired, with the possible exception of
Ray.  At this moment he sits back in his chair, staring at Sam."|stage direction||
573|RAY|"Why don't you tell us one more time, how
Kelly came to be with you, alone in your
house."|speech|RAY|M
574||(with growing impatience)|location||
575|SAM|Story's the same, Detective...|speech|SAM|M
576||"Ken pats him on the arm.  When Sam speaks again, it is in a
calmer voice, calm but tired."|stage direction||
577|SAM (CONT'D)|I had to go look for this coupon.|speech|SAM|M
578|RAY|The one you bought at school.|speech|RAY|M
579||(nodding)|location||
580|SAM|"Like I said, I hadn't really expected to
use it."|speech|SAM|M
581||(beat)|location||
582|SAM|"Anyway, I'm going through a drawer.  I
hear a car.  I look out the window.  I
see Nicole driving away.  I leave my
room, and there's Kelly."|speech|SAM|M
583|RAY|In cutoffs, a wet T-shirt.|speech|RAY|M
584|SAM|Yes.|speech|SAM|M
585|RAY|And she wanted to talk.|speech|RAY|M
586|SAM|Yes.|speech|SAM|M
587|RAY|"But you can't tell us what she wanted to
talk about."|speech|RAY|M
588|SAM|"I could, but it's confidential.  Look,
the point is, we didn't talk.  I told
her this was not an appropriate time or
place."|speech|SAM|M
589|RAY|"And she began to cry.  And you put an
arm around her."|speech|RAY|M
590|SAM|"Yes.  Mainly to turn her toward the
door.  I told her we would talk on
Monday, in the office."|speech|SAM|M
591|GLORIA|"And when you turned her toward the door,
where did you expect her to go, without
a car?"|speech|GLORIA|F
592|SAM|"Again.  I think we covered this.  I told
her I was going to call a cab."|speech|SAM|M
593|RAY|But she ran away.|speech|RAY|M
594|SAM|That's right.|speech|SAM|M
595|GLORIA|"Did you call anyone?  Did you call her
house to see if she got home?  Did you
call the Masons?"|speech|GLORIA|F
596|SAM|No.|speech|SAM|M
597|GLORIA|"Weren't you a little worried about
her...?"|speech|GLORIA|F
598|SAM|"There's a strip mall not half a mile
from my house.  There's phones there.  I
cruised the place, but I didn't see her.
I figured she was probably there but
that she was angry and didn't want to be
found.  I don't know... Maybe I should
have called.  But it's not like Kelly
can't take care of herself.  I figured
we'd just take it up on Monday, in the
office."|speech|SAM|M
599||There is a moment of silence in the room.|stage direction||
600|RAY|"But you do admit to touching her, to
putting your arm around her.  Isn't that
against the rules?"|speech|RAY|M
601|SAM|It is and I don't.  Ordinarily...|speech|SAM|M
602||(beat)|location||
603|SAM|"But, I mean... there's this kid standing
in front of you crying..."|speech|SAM|M
604|RAY|"With a thirty-five inch bustline in a
wet T-shirt with no bra..."|speech|RAY|M
605||He is cut short as Sam shoves his chair back from the table.|stage direction||
606|SAM|"Fuck you.  This is bullshit.  I'm outta
here."|speech|SAM|M
607|RAY|Sit down, Lombardo.|speech|RAY|M
608||"Sam and Ray stare at one another.  Ken puts a hand on his
client's arm."|stage direction||
609|KEN|All right, all right... Enough.|speech|KEN|M
610||"Ken stands up.  He walks to the two-way mirror set in one wall,
rapping on the glass with his knuckles."|stage direction||
611|KEN (CONT'D)|"We came down here to make a statement.
We've made it."|speech|KEN|M
612||(beat)|location||
613|KEN (CONT'D)|"If you're going to charge my client, do
it now."|speech|KEN|M
614||INT. OPPOSITE SIDE MIRROR ROOM - HUNTER|location||
615||"stares at Ken's face, about a foot away.  Ken of course can't see
him.  Hunter gives him the finger."|stage direction||
616||INT. INTERVIEW ROOM - KEN|location||
617||stares into the mirror, waiting.|stage direction||
618|KEN|I didn't think so.|speech|KEN|M
619||(to Sam)|location||
620|KEN|Let's go.|speech|KEN|M
621||Ken opens the door.  Sam turns back to Ray and Gloria.|stage direction||
622|SAM|"I've spent the last ten years of my life
working with kids.  I love what I do,
and I think I'm good at it."|speech|SAM|M
623||(beat)|location||
624|SAM|"These kids trust me, and there is no
way.  No way in hell I would ever betray
that trust."|speech|SAM|M
625||As Ken and Sam leave, Ray and Gloria are joined by Bryce Hunter.|stage direction||
626|HUNTER|Nice speech.  Either of you buying?|speech|HUNTER|F
627||Ray shrugs.|stage direction||
628|RAY|"Not that stuff about her running away,
him trying to find her.  That's
bullshit."|speech|RAY|M
629|HUNTER|What about witnesses?|speech|HUNTER|F
630|RAY|"We've got three.  Guy mowing his yard,
couple of kids playing hoops."|speech|RAY|M
631|HUNTER|And what do they say?|speech|HUNTER|F
632|GLORIA|"Same as him.  They saw her come.  They
saw her go.  They saw him follow."|speech|GLORIA|F
633|RAY|"Still doesn't explain why he couldn't
catch up with her.  I mean how long does
it take to put on a shirt?"|speech|RAY|M
634||At which point, a COP APPEARS in the doorway.|stage direction||
635|COP|Phone, Bryce.  It's Sandra Van Ryan.|speech|COP|M
636|HUNTER|"Christ Almighty.  That woman's calling
me six times a day."|speech|HUNTER|F
