|character|text|type|character_clean|gender
225|CUT TO:|"Will comes away from the ladder, heads for the kitchen.
The living room floor is strewn with puzzles and games. One
of them has been completed. Will considers it, looks around
for the box, reads the side...
AGES 12 and up. 12 and up.
Caesar runs past, jumps onto d chair at the kitchen table,
picks up a fork and starts eating his eggs and potatoes.
Will walks over, sits across from him."|speech|CUT TO:|?
226|0|22.|speech|0|M
227|WILL|"Please pass the ketchup.
Caesar slides the ketchup to Will."|speech|WILL|M
228|WILL (CONT'D)|Thanks.|speech|WILL|M
229|CAESAR|(using American Sign|speech|CAESAR|M
230|LANGUAGE)|"You're welcome.
NOTE: Whenever Caesar communicates he's signing and there
will be subtitles."|speech||
231||INT. GEN-SYS LAB - DAY|location||
232||A MOUSE moves through a maze as a LAB TECH marks its|stage direction||
233|LANGUAGE)|"progress. Will - in a lab coat - watches with intensity.
The mouse moves effortlessly through the maze until it
reaches an ORANGE CONE at a crossroads. The mouse stops,
studies the cone."|speech||
234|LAB TECH|"Is he going to turn left or
right...?
The mouse turns left at the cone - and finds his way to a
piece of cheese. Will does his best to hide the excitement
blooming on his face."|speech|LAB TECH|?
235|WILL|"There it is. Restored cognitive
function."|speech|WILL|M
236|LAB TECH|"Same success rate as the primates.
Congratulations."|speech|LAB TECH|?
237||EXT. SAN FRANCISCO ZOO - DAY|location||
238||"VISITORS buy tickets at the entrance gates. Will pulls
around to an Employee Parking Lot."|stage direction||
239||INT. PRIMATE INFIRMARY, SAN FRANCISCO ZOO - DAY|location||
240|LAB TECH|Dr. Molly Stewart - late 20's, pretty tomboy -- finishes|speech|LAB TECH|?
241||taking Caesar's blood pressure.|stage direction||
242|LAB TECH|23.|speech|LAB TECH|?
243|� STEWART|"He's right on target. Height.
Weight...
She checks Caesar's ears."|speech|� STEWART|?
244|CAESAR|Dairy Queen.|speech|CAESAR|M
245|WILL|After. Sit still.|speech|WILL|M
246|STEWART|What about diet?|speech|STEWART|F
247|WILL|"A healthy diet. Fruits,
vegetables."|speech|WILL|M
248|CAESAR|"Ice cream.
Will ignores him."|speech|CAESAR|M
249|STEWART|What's he saying?|speech|STEWART|F
250|WILL|"He's hungry.
Caesar's angling to climb off the examining table. Will
sends him a look - out it out."|speech|WILL|M
251|STEWART|"He seems extremely intelligent.
How many words does Caesar sign?
Beat."|speech|STEWART|F
252|WILL|You know, the basics.|speech|WILL|M
253|CAESAR|Soft-serve.|speech|CAESAR|M
254|STEWART|"I've heard of apes learning up to a
hundred and fifty words. Is he
good with puzzles?
Will hesitates."|speech|STEWART|F
255|0|24.|speech|0|M
256|WILL|He's pretty good.|speech|WILL|M
257|STEWART|"Well, Caesar's healthy, obviously
happy. You're doing a great job
with him.
(doesn't want to alarm)
But there is an anomaly I noticed."|speech|STEWART|F
258|WILL|Like what?|speech|WILL|M
259|STEWART|"When I was examining his eyes, I
noticed a strange green
pigmentation."|speech|STEWART|F
260|WILL|"Green?
His heart starts to pound."|speech|WILL|M
261|STEWART|"Green. Never.seen it before.
She hands Will an OTOSCOPE."|speech|STEWART|F
262|STEWART (CONT'D)|"Take a look.
Will peers through the magnification - and sure enough, finds
FLECKS OF BRIGHT GREEN PIGMENTATION - JUST LIKE THE 112."|speech|STEWART|F
263|STEWART (CONT'D)|"It's faint, can you pick it up?
He sits down in the nearest chair - stunned. She eyes him."|speech|STEWART|F
264|STEWART (CONT'D)|"You alright? Want a glass of
water?"|speech|STEWART|F
265|WILL|No thanks.|speech|WILL|M
266|(EMBARRASSED)|"Sure, that would be good.
She gets him one. Concerned, Caesar comes over."|speech||
267|WILL (CONT'D)|"Forgot to eat today. Not a big
deal.
25.
Stewart hands him the glass. He downs it."|speech|WILL|M
268|"WILL (CONT'D)
(TO CAESAR)"|"I'm fine.
Stewart puts her hand to the side of his neck. Feels good."|speech|WILL|M
269|STEWART|"Carotid pulse is running a little
fast."|speech|STEWART|F
270|WILL|"For a human or a chimpanzee?
First time he's seen her smile. It lights up her face."|speech|WILL|M
271|STEWART|Gotta remember to eat.|speech|STEWART|F
272||INT. MOVING CAR - DAY|location||
273|STEWART|"Will drives Caesar, both of them licking soft-serve ice cream
cones. He pulls up outside a store: ""SMART CHILD""
EDUCATIONAL TESTING TOYS.
WILL (O.S.)
You have to move the whole tower to
another peg, one block at a time."|speech|STEWART|F
274||INT. KITCHEN - DAY|location||
275|STEWART|"Walter's parked in front of the TV, not watching it.
Caesar sits at the table looking at a flat board with three
wooden poles. There are four colored blocks threaded on the
first pole, stacked biggest to smallest, making a 'tower'.
Irena stands next to Will, watching Caesar. There's also a
CAMCORDER on a tripod."|speech|STEWART|F
276|WILL|"Here's the hard part: you can't put
a larger block on top of a smaller
one.
Caesar studies the puzzle."|speech|WILL|M
277|WILL (CONT'D)|"Understand?
26.
Caesar's already started. He methodically begins moving
blocks from one pole to another, pausing, backtracking,
getting it right, never a bigger one on top of a smaller...
Will watches, increasingly amazed, as he re-creates the tower
on a different pole. It's easy for him.
Finished, Caesar looks up at him. Will fumbles in his
pocket, HANDS CAESAR SOME M&MS."|speech|WILL|M
278|"WILL (CONT'D)
(STUNNED)"|He did it in fifteen moves.|speech|WILL|M
279|IRENA|What's the best score?|speech|IRENA|M
280|WILL|"Fifteen.
Will looks over at Walter, who's staring at the wall."|speech|WILL|M
281|"IRENA
(AMAZED)"|I wonder where he gets such talent?|speech|IRENA|M
282|WILL|"(eyes on Walter)
It was passed down from his mother."|speech|WILL|M
283||INT. WILL'S STUDY - NIGHT|location||
284|WILL|"Will uploads the MPEG video of Caesar doing the puzzle and
prepares to record an AUDIO ATTACHMENT."|speech|WILL|M
285|WILL|"(into computer mic)
At age two Caesar appears to exceed
his mother's aptitude. He signs
over three hundred words. He
exhibits no visible side effects
from the therapy..."|speech|WILL|M
286||INT. GARAGE - NIGHT|location||
287||"Will flips on a light. Enters. Closes the door behind him.
Taking a key from his pocket he approaches a SMALL, PADLOCKED
REFRIGERATOR and unlocks it. Opens the door.
Inside-WE SEE: THE SINGLE VIAL OF ADV 112."|stage direction||
288|WILL|27.|speech|WILL|M
289||INT. LIVING ROOM - NIGHT|location||
290|WILL|"Will sits on the edge of the sofa, the VIAL of 112 in his
hand. He's deep in agonized thought.
Finally he takes a SYRINGE and FILLS IT WITH THE GREEN
LIQUID. Then he stands, walks to a closed door."|speech|WILL|M
291||INT. WALTER'S ROOM - NIGHT|location||
292|WILL|"The opening door sends a wash of light into the dark room.
Walter's in bed. He opens his eyes, squinting at the
brightness."|speech|WILL|M
293|WILL|"(syringe in hand)
Dad. I've got something that's
going to make you better.
Will closes the door behind him. WE HEAR A RHYTHMIC
SQUEAKING NOISE as we..."|speech|WILL|M
294||EXT. BACK YARD - DAY|location||
295|CUT TO:|"The movement of a SWING. Caesar's strapped in it, and WE
NOTICE IMMEDIATELY THAT HE'S GROWN OLDER.
SUPER: TWO YEARS LATER
Caesar's features are more mature. He appears more like a
""little boy"" - and his EYES HAVE TURNED A DEEP GREEN.
Back and forth Caesar goes, as high as he can manage.
At the height of his forward motion, he peers down into the
neighbor's yard where, for just an instant, HE CAN SEE TODD
PLAYING BALL WITH ALICE AND ANOTHER KID.
At the height of his backward motion he catches another
glimpse.
Caesar pumps his legs, eager to get a better look..."|speech|CUT TO:|?
296||INT. KITCHEN - DAY|location||
297|CUT TO:|"Will's making sandwiches, his eye on Caesar through the
window."|speech|CUT TO:|?
298|WILL|"(to someone offscreen)
You want turkey or ham?
28.
VOICE (O.S.)
Ham!"|speech|WILL|M
299||INT. LIVING ROOM - DAY|location||
300|WILL|"WE FIND WALTER just sitting down on the piano bench. He
begins playing a competent version of ""CLAIR DE LUNE."""|speech|WILL|M
301||INT. KITCHEN - DAY|location||
302||Will pauses, listening to the MUSIC. He moves to the doorway|stage direction||
303|WILL|"to watch his father.
The happiness - the relief - is clear on his face."|speech|WILL|M
304||EXT. BACK YARD - DAY|location||
305|WILL|"SQUEAK.SQUEAK of the SWING, the PIANO FAINT from out here.
Caesar studies the harness that's keeping him in the swing.
There's a clamp on either side and a clamp on the back. He
undoes the one on his right side. CLICK. Then the left
side. CLICK.
Caesar wriggles the harness around so that he can reach the
clamp on his back with his long chimpanzee arms."|speech|WILL|M
306||INT. KITCHEN - DAY|location||
307|WILL|"Will returns to his sandwich making. It takes him a moment
to notice that CAESAR HAS DISAPPEARED FROM THE SWING.
The color drains from his face."|speech|WILL|M
308||EXT. HUNSIKER BACK YARD - DAY|location||
309||Caesar stands at the edge of the yard, unsure what to do|stage direction||
310|WILL|"next. All three kids - Todd, Alice and Todd's buddy - have
stopped playing to stare at him.
Caesar spots a BALL lying on the grass. He picks it up and
tosses it to Todd's Buddy. The Boy catches it, throws it
back to Caesar."|speech|WILL|M
311|TODD'S BUDDY|"Check it. He wants to play.
Thrilled at the contact, Caesar throws the ball to Todd. But
Todd has an idea, and the idea makes him smile.
Alice doesn't have a good feeling. She watches as her
brother throws the ball to his Buddy OVER CAESAR'S HEAD.
29."|speech|TODD'S BUDDY|M
312|TODD|"Monkey in the middle.
Todd's Buddy LAUGHS. Caesar LAUGHS too, although he's not
sure what's funny."|speech|TODD|M
313||EXT. STREET - DAY|location||
314|TODD|Will and Walter walk down the street looking for Caesar.|speech|TODD|M
315|WALTER|Caesar!|speech|WALTER|M
316|WILL|He won't go far.|speech|WILL|M
317|WALTER|You don't know that.|speech|WALTER|M
318|WILL|I do, Dad.|speech|WILL|M
319||INT. HUNSIKER BACK YARD - DAY|location||
320|WILL|"Todd and his buddy throw the ball over Caesar's head, while
Caesar jumps to try and catch it.
TODD AND FRIEND
Monkey in the middle, monkey in the
middle...
Caesar's having fun, unaware that the game has become keep-
away from him. Until he NOTICES ALICE'S EXPRESSION - SHE
FEELS SORRY FOR HIM.
THEN, IN A STOMACH-LURCHING MOMENT CAESAR REALIZES WHAT'S
GOING ON: HE'S THE BUTT OF A JOKE.
They're making fun of him.
""MONKEY"", ""MONKEY"", ""MONKEY""... The chanted words ring in
Caesar's ears. He drops his arms and walks over to Todd,
stepping close, hot rage escaping from his nostrils.
Todd tries to laugh it off, but the fear's plain on his face.
Alice runs inside."|speech|WILL|M
321||EXT. STREET - DAY|location||
322|WILL|"Will and Walter search down the street. Then they hear it:
• HUNSIKER'S YELL. Will runs for the neighbor's house.
30."|speech|WILL|M
323||EXT. HUNSIKER BACK YARD - DAY|location||
324|WILL|"Hunsiker approaches Caesar with a raised bat. The terrified
chimp backs toward his fence."|speech|WILL|M
325|HUNSIKER|"Hah! Hah -
Will JUMPS INTO THE YARD AND PUTS HIMSELF BETWEEN HUNSIKER
AND CAESAR. Caesar cowers behind him."|speech|HUNSIKER|M
326|WILL|"Hold on - it's okay - he's
harmless!"|speech|WILL|M
327|HUNSIKER|"Your monkey came onto my property!
Threatened my kids!
By now Caesar has climbed into Will's arms, burying his head
in. his neck. Will backs toward the gate."|speech|HUNSIKER|M
328|WILL|It won't happen again...|speech|WILL|M
329|HUNSIKER|"Damn right it won't happen again!
I'll press charges if it does!
Will holds Caesar close and hurries home."|speech|HUNSIKER|M
330||INT. STEWART'S OFFICE - DAY|location||
331|STEWART|"What does he do for fun?
Will's brought Caesar in for a check-up. He's a little
thrown by the question."|speech|STEWART|F
332|WILL|"Well we've got puzzles, games, a
swing set..."|speech|WILL|M
333|STEWART|"My guess is he needs more. More
exercise, more space."|speech|STEWART|F
334|WILL|"We'll work on that.
Stewart continues examining Caesar. Will watches her listen
to his heart. Closing her eyes for a moment, listening.
31.
He gets up his nerve."|speech|WILL|M
335|WILL (CONT'D)|What about you?|speech|WILL|M
336|(BEAT)|"What do you do for fun?
She opens her eyes, looks at him. He thinks she doesn't
understand the question."|speech||
337|WILL (CONT'D)|"How about dinner and a movie?
Stewart pulls the stethoscope from her ears."|speech|WILL|M
338|STEWART|"I'm sorry, did you say something?
He starts to try again - but the moment's gone."|speech|STEWART|F
339|WILL|"No - nothing.
Caesar meets Will's eyes, obviously disappointed.
Stewart lingers a moment, certain she's missed something -
but Will doesn't say more."|speech|WILL|M
340||EXT. MUIR WOODS, ESTABLISHING - DAY|location||
341|WILL|"From high above, WE PASS OVER the Golden Gate Bridge, the
link between the bustling city and a huge, green FOREST."|speech|WILL|M
342||INT. MOVING CAR - DAY|location||
343|WILL|"Caesar - driving with Walter and Will -- looks out the window,
extremely excited."|speech|WILL|M
344||EXT. PARKING LOT, MUIR WOODS - DAY|location||
345|WILL|"As Caesar scrambles out of the truck, WILL HOOKS A HARNESS
TO HIS COLLAR and helps Walter from the car.
The chimp looks around at the SOARING TREES. What is this
place? The three of them head into the forest, Caesar
tugging at the leash."|speech|WILL|M
346|WALTER|Take him off the leash.|speech|WALTER|M
347|� WILL|"There's a place up ahead.
32."|speech|� WILL|?
348||EXT. PARK/CLEARING - DAY|location||
349|� WILL|"They've walked deep into the park. No people here. Will
kneels next to Caesar."|speech|� WILL|?
350|WILL|"Don't go far. Stay where I can see
you.
Will takes OFF CAESAR'S HARNESS. The chimpanzee runs, begins
flying from tree to tree. Will watches, nervous. But it's
gratifying to see Caesar so happy.
The CHIMP DISAPPEARS around a corner. A moment passes, then
another. The men follow... and discover CAESAR STANDING IN A
GROVE OF TREES."|speech|WILL|M
351|"WILL (CONT'D)
(YELLING)"|"Remember - stay where I can see you
- if you got lost in these woods
I'd never find you.
BUT CAESAR BARELY HEARS HIM. HE'S UTTERLY CAPTIVATED. THE
SPOT IS BEAUTIFUL, WITH GREEN, LUSH BRANCHES JOINING TO FORM
A CANOPY OVERHEAD."|speech|WILL|M
352|WALTER|"Go ahead. Climb!
The men sit down on a log, watching as Caesar swings from the
branches. Free, elated. An animal in his element.
Caesar begins climbing a redwood. Our view of him is
obscured by the leaves. As his dark form ascends, Will and
Walter become smaller and smaller down below.
SUPER: THREE YEARS LATER
RUSTLING LEAVES whisper Caesar upward. He moves with an easy
grace, exhilarated by the freedom.
At the TOP of the giant redwood CAESAR EMERGES THROUGH THE
LEAVES - AND WE SEE THAT HE'S GROWN, FILLED OUT - THE CHIMP
EQUIVALENT OF A FULL-BLOWN TEENAGER.
HIS DISTINCTIVE LOOKS ARE MORE PRONOUNCED NOW: EYES A DEEP
GREEN, FEATURES SOMEWHAT LESS SIMIAN, PERHAPS MORE HUMAN...
Caesar looks across the bay to San Francisco, looks north at
the mountains. Then down to Will below.
Will's pointing to his watch.
33.
• CLOSE ON A HARNESS. Will has it waiting as Caesar lands
beside him on the forest floor.
Will attaches the harness and they walk together. Caesar's
much taller now - over five feet."|speech|WALTER|M
353|WILL|"Sorry to rush you - got to get home
and check on Walter.
They approach a WOMAN with a LARGE DOG on a leash - a GREAT
DANE. The dog BARKS, lunging menacingly. The Woman
struggles to control him."|speech|WILL|M
354|"WOMAN
(INCREDULOUS)"|Is that a chimpanzee?|speech|WOMAN|M
355|WILL|"Don't worry - he's harmless. Very
sweet.
The big dog keeps BARKING.
Annoyed, Caesar finally turns and gives him a LARGE,
CHIMPANZEE SNARL, BARING HIS TEETH.
The Great Dane immediately WHIMPERS - terrified - and pulls
the Woman away."|speech|WILL|M
356|WILL (CONT'D)|"Guess he had it coming.
Caesar watches as the Woman walks off with the dog, HIS GAZE
LINGERING ON THE LEASH."|speech|WILL|M
357||THEN HIS EYES MOVE TO HIS OWN LEASH. Is he a pet too?|stage direction||
358||EXT. ZOO - DAY|location||
359|WILL (CONT'D)|"Will drives up, Caesar in tow. The ZOO'S BEING RENOVATED -
machinery everywhere."|speech|WILL|M
360||INT. STEWART'S OFFICE - DAY|location||
361|WILL (CONT'D)|"Will leads Caesar inside the examination room - and finds
himself face to face with a YOUNG MALE VETERINARIAN."|speech|WILL|M
362|WILL|Where's Dr. Stewart?|speech|WILL|M
363|S VETERINARIAN|"She doesn't work here anymore.
34.
Doesn't work here anymore?"|speech|S VETERINARIAN|?
364|WILL|Do you know where she went?|speech|WILL|M
365|VETERINARIAN|"I'm sorry - I don't.
Will's deeply disappointed."|speech|VETERINARIAN|?
366||EXT. ZOO - DAY|location||
367|VETERINARIAN|"Disoriented because of the construction, Will makes a wrong
turn as he leads Caesar to the car.
They find themselves in front of THE PRIMATE ENCLOSURE.
Caesar goes rigid, staring at a DOZEN CHIMPS in the branches
of the trees - behind bars. They stare back at him. One
CHIMP, a GRIZZLED OLD MALE, STEPS FORWARD - OMINOUS. HE
LOOKS AT CAESAR AS IF LOOKING INTO HIS SOUL.
Caesar's transfixed.
Will looks back and forth between the chimps and Caesar.
Neither makes a sound."|speech|VETERINARIAN|?
368|WILL|"Come on.
As Will drags Caesar off, the apes in the enclosure climb
higher in the tree to watch. Suddenly they ALL BEGIN TO
SCREAM IN A DEAFENING CHATTER."|speech|WILL|M
369||INT. ATTIC - DAY|location||
370|WILL|"Caesar stands at the vent watching the neighborhood TEENAGERS
walk home from school.
One BOY walks with a blonde teenage GIRL, books clutched to
her chest. Caesar watches the Boy flirt with her. The girl
smiles, flirts back.
One of the younger Kids runs by, bopping the Boy on the head.
The BOY SHOOTS HIM THE FINGER and returns to the girl.
Caesar's fascinated by these antics. He wants to be with
these teens. He wants to be one of them.
35."|speech|WILL|M
371||INT. BATHROOM - DAY|location||
372|WILL|"Caesar stands in front of a FULL LENGTH MIRROR, shirtless.
He stands up straight, like a human. Tries to imitate their
posture, their gait.
BUT FROM THE MIRROR A CHIMPANZEE STARES BACK AT HIM. A
CHIMPANZEE WITH GREEN EYES.
THERE'S A PROMINENT WHITE BIRTHMARK ON HIS SHOULDER - JUST
LIKE ALPHA'S."|speech|WILL|M
373||He runs two fingers down the length of it.|stage direction||
374||INT. KITCHEN - NIGHT|location||
375|WILL|"Caesar, Walter and Will sit at the dinner table. There's
tension here, but we can't place it yet.
Then WE SEE that WALTER IS STRUGGLING TO EAT BECAUSE HE'S
USING THE WRONG END OF THE SPOON. He clutches the utensil,
staring at it."|speech|WILL|M
376|WILL|"Turn it around, Dad. You're using
the wrong end.
Walter looks at Will, uncomprehending.
With care and compassion, Caesar reaches over and helps the
old man, adjusting the spoon.
Will watches. Heartbroken."|speech|WILL|M
377||INT. LAB - DAY|location||
378|WILL|"A MOUSE runs through a MAZE. It reaches a fork in the path,
leading to two different plastic objects, one green, one
orange. The mouse hesitates, confused.
He backs away from the cone.
A LAB TECH makes a note. Will and Jacobs stand behind him,
reading the number results on a monitor.
Will's obviously discouraged."|speech|WILL|M
379|WILL|"The drug's not staying ahead of the
disease."|speech|WILL|M
380|0|36.|speech|0|M
381|JACOBS|"But we're still making progress,
right?
Will tries to tamp down the frustration he's sure is written
all over his face."|speech|JACOBS|M
382|WILL|"Sure. At this pace we'll get to
trials by the time Hell freezes
over.
Jacobs - embarrassed in front of the Tech - pulls him aside."|speech|WILL|M
383|JACOBS|"This isn't graduate school -
there's a procedure we have to
adhere to."|speech|JACOBS|M
384|WILL|"It'll take forever. I need to
start developing a primate version
now.
Jacobs looks at Will. He's known him a long time."|speech|WILL|M
385|JACOBS|"How's your father? Haven't seen
him in a while."|speech|JACOBS|M
386|WILL|This isn't about him.|speech|WILL|M
387|JACOBS|"He's worse, isn't he?
Will wants to tell Jacobs the truth - he's tempted to tell
him about Caesar, about Walter's treatment - but he can't."|speech|JACOBS|M
388|"WILL
(EVASIVE)"|"He's fine.
WE HEAR A PERSISTENT C SHARP COMING FROM A DISTANT PIANO.
It's a familiar, baleful SOUND that continues over the
following..."|speech|WILL|M
389||INT. WILL'S STUDY - DAY|location||
390|"WILL
(EVASIVE)"|"Will sits in front of the computer, looking at a file crammed
with MPEGs of Caesar doing puzzles and games.
37."|speech|WILL|M
391|WILL|"(into computer mic)
Caesar continues to maintain a high
level of cognition. But Walter's
disease has caught up to the
neurogenesis treatment. Nearly all
initial improvement has been
erased...
Will stops recording. KICKS his desk in frustration."|speech|WILL|M
392||INT. LIVING ROOM - DAY|location||
393|WILL|"Walter sits at the piano, hitting his one note.
Caesar passes him, heads for Will's study."|speech|WILL|M
394||INT. WILL'S STUDY - DAY|location||
395|WILL|"Caesar enters, finds Will at the desk, head in hands. Will
senses his presence. Looks up."|speech|WILL|M
396|CAESAR|Who Caesar.|speech|CAESAR|M
397|WILL|What do you mean?|speech|WILL|M
398|CAESAR|"Who.
With effort, Will pulls himself from his own thoughts and
tries to understand what Caesar wants from him."|speech|CAESAR|M
399|CAESAR (CONT'D)|Who.|speech|CAESAR|M
400|WILL|Caesar is an ape.|speech|WILL|M
401|(SIGNING)|A chimpanzee.|speech||
402|CAESAR|"No ""what"". ""Who"".
Will is taken aback - beginning to realize the intellectual
leap Caesar's taken."|speech|CAESAR|M
403|WILL|"Are you asking about your identity?
That's abstract thought, Caesar.
Caesar couldn't care less about 'abstract thought.'
38."|speech|WILL|M
404|CAESAR|"Walter Will father. Will Caesar
father?
Will looks at the chimp - sees the intensity, the pain on his
face. How to begin to answer?
WILL (O.S.)
This is where you were born. It's
the place where I work."|speech|CAESAR|M
405||INT. MOVING CAR/PARKED CAR - DAY|location||
406|CAESAR|"Will and Caesar are PARKED ACROSS THE STREET FROM THE GEN-SYS
LAB GROUNDS, its buildings visible through the fencing."|speech|CAESAR|M
407|WILL|"I never knew your father, but your
mother came to live here. This is
where you were born."|speech|WILL|M
408|CAESAR|Caesar mother?|speech|CAESAR|M
409|WILL|"She was very very smart. And she
passed that onto you through her
blood.
Caesar strains for a better view. Undoes his seatbelt."|speech|WILL|M
410|CAESAR|"Caesar go. Caesar see.
Will locks the car door."|speech|CAESAR|M
411|WILL|"She's not here anymore. I'm sorry,
Caesar - she died. That's when I
brought you home to live with me
and Walter.
Caesar's getting worked up - he wants out of the car."|speech|WILL|M
412|CAESAR|"Caesar mother...
Will grows concerned."|speech|CAESAR|M
413|WILL|"No. This is a bad place for you,
Caesar. We're going to go now.
39.
As Will pulls away Caesar strains for a last glimpse,
twisting around to look out the back window.
VOICE (O.S.)
Let's see if we can find something
for you on the TV..."|speech|WILL|M
414||INT. LIVING ROOM - DAY|location||
415|WILL|"Walter has a new HOME AIDE - a pale, hard-looking older
woman. He sits on the sofa staring at the TV's moving images
as she changes channels.
The Aide settles on a news show covering preparations for a
SPACE LAUNCH. ASTRONAUTS wave to the PRESS CORPS as they
board a SHUTTLE."|speech|WILL|M
416|TV REPORTER|"The Icarus crew is led by Commander
Colonel George Taylor. This is his
fifth space mission..."|speech|TV REPORTER|?
417||INT. ATTIC - DAY|location||
418|TV REPORTER|"CLOSE ON a crude drawing of an ape. Caesar sits on the
floor, working on its details. As he draws the white
birthmark - like a falling star - WE REALIZE it's a self-
portrait."|speech|TV REPORTER|?
419||EXT. BACK YARD - DAY|location||
420|TV REPORTER|"The Home Aide lights herself a cigarette, sits down on a deck
chair."|speech|TV REPORTER|?
421||INT. LIVING ROOM - DAY|location||
422|TV REPORTER|"TV's still blaring, but the sofa's empty.
REVEAL Walter, standing in the middle of the room, confused.
As if he's not sure where he is.
Abruptly he turns and heads across the room... and OUT THE
FRONT DOOR."|speech|TV REPORTER|?
423||EXT. STREET - DAY|location||
424|TV REPORTER|"Walter pauses on the porch, blinking in the sun. The street
ahead of him is quiet. No one around.
Walter wanders down the front path. When he arrives at the
sidewalk he keeps on going, STEPPING OUT INTO THE STREET."|speech|TV REPORTER|?
425|0|"40.
He's immediately startled by a SUDDEN HONK, the SOUND of
SQUEALING BRAKES, and a car fishtailing out of control. The
car SMASHES into a nearby tree."|speech|0|M
426||INT. ATTIC - DAY|location||
427|0|"Hearing the CRASH, Caesar jumps to his feet, rushes to the
vent. He sees Hunsiker emerge from the smashed car, unhurt.
Caesar watches as Hunsiker inspects the ruined front fender,
then turns to YELL at someone.
That's when Walter comes into Caesar's view.
He's in the street, afraid, disoriented - while Hunsiker
rages, jabbing a threatening finger towards Walter's chest.
In a flash Caesar's down the attic stairs."|speech|0|M
428||EXT. STREET - DAY|location||
429|0|"Walter backs up as Hunsiker approaches, still jabbing the
menacing finger."|speech|0|M
430|HUNSIKER|"Look at the front of my car you
stupid, stupid old man! You should
be locked up! Your son's going to
pay for that damage -
CAESAR EXPLODES OUT THE DOOR.
No time for anybody to react. The chimpanzee BODY SLAMS
HUNSIKER to the ground."|speech|HUNSIKER|M
431|WALTER|"Caesar...
Straddling Hunsiker, teeth bared, Caesar pounds him with his
fists."|speech|WALTER|M
432|HUNSIKER|Help! Get him off -|speech|HUNSIKER|M
433|WALTER|"Caesar... no... Stop!
Walter grabs Caesar by the shoulders, tries to pull him back.
But Caesar's too carried away by his rage - he shrugs the old
man off his back.
Then he grabs one of Hunsiker's hands and BITES OFF THE
""JABBING"" POINTER FINGER.
41."|speech|WALTER|M
434|HUNSIKER|"Aaaaaaaah!
Walter struggles to his feet and grabs Caesar again. A PULSE
OF HUNSIKER'S BLOOD STREAKS ACROSS HIS NECK."|speech|HUNSIKER|M
435|WALTER|"Caesar!
Caesar hesitates. Blood dripping down his chin, he looks
over his shoulder and meets Walter's eyes."|speech|WALTER|M
436|WALTER (CONT'D)|"Please stop.
Hunsiker uses the distraction. He scrabbles to his feet and
sprints for his house.
CAESAR CATCHES A GLIMPSE. ANIMAL INSTINCT TAKES OVER - IT'S
TOO BIG TO FIGHT.
He races after Hunsiker. WALTER FALLS TO THE GROUND. HIS
HEAD HITS THE PAVEMENT, stunning him."|speech|WALTER|M
437||EXT. HUNSIKER'S HOUSE - DAY|location||
438|WALTER (CONT'D)|"Just as Hunsiker's about to reach his front door, Caesar
flies from behind - his feet hitting the door - and lands to
block Hunsiker's entrance.
White with terror, Hunsiker - clutching his bleeding hand to
his chest - takes off running down the sidewalk."|speech|WALTER|M
439||EXT. STREET - DAY|location||
440|WALTER (CONT'D)|"Hunsiker runs for his life. He looks over his shoulder -
Caesar's galloping behind, in hot pursuit.
He tries to speed up - can't go any faster. Again he glances
over his shoulder - Caesar's closing in.
Breath coming hard, Hunsiker sprints, scrambles, desperate to
escape. He looks over his shoulder-but this time CAESAR
HAS DISAPPEARED. HE'S NOT ANYWHERE, UP OR DOWN THE STREET.
Unsure where to go, half-stumbling, Hunsiker keeps running.
Then, OUT OF NOWHERE, CAESAR SWINGS DOWN FROM A TREE. HE
LANDS SQUARELY IN FRONT OF HUNSIKER, BLOCKING HIS PATH.
Hunsiker backs up, changes direction, runs across the street."|speech|WALTER|M
441|0|"42.
Enjoying the chase, taking his time, Caesar grabs a tree
branch and swings from tree to tree.
with one giant jump, he makes it to the top of a tree across
the street, tracking Hunsiker like prey.
Hunsiker's running out of steam. Caesar swings down in front
of him and KICKS him in the chest, sending him flying.
Calmly he stands over Hunsiker, who cowers."|speech|0|M
442|HUNSIKER|"Please no...
Caesar pounds his chest, YELLING in triumph.
But then he sees something across the street that abruptly
pulls him out of his euphoria: WALTER - STRUGGLING, BLOODY -
BEING HELPED TO HIS FEET.
He looks down at Hunsiker, cringing.
All at once CAESAR REALIZES WHAT HE'S DONE."|speech|HUNSIKER|M
443||EXT. COUNTRYSIDE - DAY|location||
444|HUNSIKER|"Will's car drives down a two-lane highway.
REPORTER (V.0.)
.chimpanzee named Caesar,
terrorizing the quiet family
enclave and mauling neighbor
Douglas Hunsiker, a pilot for
Global Airlines."|speech|HUNSIKER|M
445||INT. JACOBS' LIVING ROOM - DAY|location||
446|HUNSIKER|Jacobs watches the evening NEWS.|speech|HUNSIKER|M
447|REPORTER|"The defense claimed the chimp was
merely trying to protect its owner
from perceived aggression.
FOOTAGE OF WILL LEAVING A COURTHOUSE, avoiding News Crews.
Jacobs sits forward, turns up the volume."|speech|REPORTER|?
448|REPORTER (CONT'D)|"The chimpanzee's distraught owner,
Wilson Rodman, has raised the
animal since he was an infant."|speech|REPORTER|?
449|(MORE)|43.|speech||
450|REPORTER (CONT'D)|"He pleaded to keep Caesar at home,
citing the ape's remarkable
intelligence.
Will and a chimpanzee? Jacobs stares at the TV, dumbfounded."|speech|REPORTER|?
451||INT. MOVING CAR »- DAY|location||
